"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOPPRHMMKRCDEIJAH00222291";1;1;2006;1;1;"S";33;1102;2;1;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;"12";NA;"12";"12";NA;"12";0;"12";NA;"12";"12";NA;"12";0
"TQRMNOQSVHLNNLCDEIIAD00221955";1;1;2006;1;1;"S";32;1247;2;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;0;"12";NA;"12";"12";NA;"12";0;"12";NA;"12";"12";NA;"12";0
"TQRMNORRSHLOMUCDEIIAD00200332";1;1;2006;1;1;"S";32;1204;3;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1340;"6";NA;"6";"6";NA;"4";670;"8";NA;"7";"7";NA;"5";1545
"TQRMNOTQWHMNLPCDEIJAH00222467";1;1;2006;1;1;"S";33;1121;2;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;430;"2";NA;"2";"2";NA;"2";215;"3";NA;"3";"3";NA;"3";1379
"TQRMNOQSQHLOMUCDEIIAD00200330";1;1;2006;1;1;"S";32;1204;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;4600;"10";NA;"10";"10";NA;"9";1150;"9";NA;"9";"9";NA;"7";1271
"TQRMNORSRHKNKNCDEHIBB00221169";1;1;2006;1;40;"N";0;186;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;450;"2";"2";"2";NA;"2";NA;225;"3";"3";"5";NA;"4";NA;229
"TQRMNOPPQHKNKNCDEHIBB00221168";1;1;2006;1;40;"N";0;186;2;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1130;"5";"6";"6";NA;"6";NA;565;"7";"7";"8";NA;"8";NA;208
"TQRMNOPYRHMMLOCDEHIBB00175535";1;1;2006;1;40;"N";0;211;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;2250;"8";"9";"9";NA;"9";NA;562.5;"7";"7";"8";NA;"8";NA;267
"TQRMNOQUTHMMLOCDEHIBB00175536";1;1;2006;1;40;"N";0;211;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;700;"3";"4";"4";NA;"4";NA;140;"2";"2";"3";NA;"2";NA;267
"TQRMNOQYXHMMLOCDEHIBB00175537";1;1;2006;1;40;"N";0;211;4;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;190
"TQRMNOPPSHLKKSCDEHIBB00203359";1;1;2006;1;40;"N";0;175;3;2;6;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPSVHJMLPCDEHIBB00155759";1;1;2006;1;40;"N";0;160;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;2980;"9";"9";"10";NA;"9";NA;596;"7";"8";"8";NA;"8";NA;202
"TQRMNOPXUHJMLPCDEHIBB00155760";1;1;2006;1;40;"N";0;160;4;3;1;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;700;"3";"4";"4";NA;"4";NA;175;"2";"3";"4";NA;"3";NA;199
"TQRMNOQSPHJMLPCDEHIBB00155761";1;1;2006;1;40;"N";0;160;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;80;"1";"1";"1";NA;"1";NA;40;"1";"1";"1";NA;"1";NA;189
"TQRMNOQWXHJMLPCDEHIBB00155762";1;1;2006;1;40;"N";0;160;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;500;"2";"2";"3";NA;"2";NA;500;"6";"7";"8";NA;"7";NA;191
"TQRMNORRVHJMLPCDEHIBB00155763";1;1;2006;1;40;"N";0;160;3;3;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;7;2;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQRXHMOKMCDEHIBB00179395";1;1;2006;1;40;"N";0;201;4;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;550;"2";"3";"3";NA;"3";NA;550;"7";"7";"8";NA;"8";NA;245
"TQRMNORXQHMMLOCDEHIBB00175538";1;1;2006;1;40;"N";0;211;3;3;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;14;6;8;1838;"8";"8";"8";NA;"8";NA;131.29;"2";"2";"3";NA;"2";NA;269
"TQRMNORQTHMOKMCDEHIBB00175564";1;1;2006;1;40;"N";0;201;3;2;6;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;490;"2";"2";"3";NA;"2";NA;163.33;"2";"2";"3";NA;"3";NA;333
"TQRMNORVYHMOKMCDEHIBB00175565";2;1;2006;1;40;"N";0;201;2;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;720;"3";"4";"4";NA;"4";NA;180;"2";"3";"4";NA;"3";NA;212
"TQRMNOSVSHMOKMCDEHIBB00175566";1;1;2006;1;40;"N";0;201;2;2;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1350;"6";"7";"7";NA;"7";NA;337.5;"4";"5";"6";NA;"5";NA;222
"TQRMNORYUHMMLOCDEHIBB00175539";1;1;2006;1;40;"N";0;211;2;2;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1550;"7";"7";"8";NA;"7";NA;1550;"10";"10";"10";NA;"10";NA;251
"TQRMNOPSRHLNLUCDEHIBB00203404";1;1;2006;1;40;"N";0;212;5;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;710;"3";"4";"4";NA;"4";NA;236.67;"3";"4";"5";NA;"4";NA;352
"TQRMNOPQRHJLKMCDEHIBB00155738";1;1;2006;1;40;"N";0;176;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1580;"7";"7";"8";NA;"7";NA;526.67;"7";"7";"8";NA;"7";NA;324
"TQRMNOPWUHJLKMCDEHIBB00155739";1;1;2006;1;40;"N";0;176;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1050;"5";"6";"6";NA;"6";NA;210;"3";"3";"4";NA;"4";NA;324
"TQRMNOQWRHJLKMCDEHIBB00155741";1;1;2006;1;40;"N";0;176;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1300;"6";"6";"7";NA;"7";NA;650;"7";"8";"9";NA;"8";NA;290
"TQRMNORYUHJLKMCDEHIBB00155742";1;1;2006;1;40;"N";0;176;4;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPWVHJNLOCDEHIBB00155778";1;1;2006;1;40;"N";0;154;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;3;6;600;"3";"3";"3";NA;"3";NA;66.67;"1";"1";"1";NA;"1";NA;181
"TQRMNOQQSHJNLOCDEHIBB00155779";1;1;2006;1;40;"N";0;154;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;650;"3";"3";"4";NA;"3";NA;650;"7";"8";"9";NA;"8";NA;179
"TQRMNOQTSHLNLUCDEHIBB00203405";1;1;2006;1;40;"N";0;212;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;0;4;430;"2";"2";"2";NA;"2";NA;107.5;"1";"2";"2";NA;"2";NA;246
"TQRMNOPQQHKMLQCDEHIBB00221163";1;1;2006;1;40;"N";0;146;4;3;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;7;3;4;700;"3";"4";"4";NA;"4";NA;100;"1";"1";"2";NA;"1";NA;141
"TQRMNOPYYHKMLQCDEHIBB00221165";1;1;2006;1;40;"N";0;146;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1500;"7";"7";"8";NA;"7";NA;300;"4";"4";"6";NA;"5";NA;151
"TQRMNOQSWHKMLQCDEHIBB00221166";1;1;2006;1;40;"N";0;146;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;520;"2";"3";"3";NA;"3";NA;104;"1";"1";"2";NA;"2";NA;177
"TQRMNOQXSHKMLQCDEHIBB00221167";1;1;2006;1;40;"N";0;146;3;3;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;8;1;7;735;"3";"4";"4";NA;"4";NA;91.88;"1";"1";"2";NA;"1";NA;160
"TQRMNOPQYHLOKPCDEHIBB00203409";1;1;2006;1;40;"N";0;213;1;1;1;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;9;5;4;150;"1";"1";"1";NA;"1";NA;16.67;"1";"1";"1";NA;"1";NA;185
"TQRMNOQTXHLOKPCDEHIBB00203410";1;1;2006;1;40;"N";0;213;3;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;924;"4";"5";"5";NA;"5";NA;184.8;"2";"3";"4";NA;"3";NA;216
"TQRMNORQWHLOKPCDEHIBB00203411";1;1;2006;1;40;"N";0;213;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;200;"1";"1";"1";NA;"1";NA;100;"1";"1";"2";NA;"1";NA;203
"TQRMNOSTSHLOKPCDEHIBB00203412";1;1;2006;1;40;"N";0;213;1;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;850;"4";"5";"5";NA;"5";NA;141.67;"2";"2";"3";NA;"2";NA;217
"TQRMNORPWHKOKOCDEHIBB00221188";1;1;2006;1;40;"N";0;192;4;3;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;6;0;6;659;"3";"3";"4";NA;"4";NA;109.83;"1";"2";"2";NA;"2";NA;239
"TQRMNORYVHKOKOCDEHIBB00221190";1;1;2006;1;40;"N";0;192;1;1;6;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;400;"2";"2";"2";NA;"2";NA;100;"1";"1";"2";NA;"1";NA;197
"TQRMNOSSPHKOKOCDEHIBB00221191";1;1;2006;1;40;"N";0;192;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;1500;"7";"7";"8";NA;"7";NA;375;"5";"5";"7";NA;"6";NA;191
"TQRMNOPUPHJMKNCDEHIBB00155748";1;1;2006;1;40;"N";0;212;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQQYHJMKNCDEHIBB00155749";1;1;2006;1;40;"N";0;212;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;300;"1";"1";"1";NA;"1";NA;60;"1";"1";"1";NA;"1";NA;261
"TQRMNORYXHJMKNCDEHIBB00155750";1;1;2006;1;40;"N";0;212;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3400;"10";"10";"10";NA;"10";NA;850;"8";"9";"9";NA;"9";NA;280
"TQRMNOSSYHJMKNCDEHIBB00155751";1;1;2006;1;40;"N";0;212;4;3;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;350;"1";"1";"2";NA;"2";NA;87.5;"1";"1";"2";NA;"1";NA;222
"TQRMNORPTHLMKTCDEHIBB00203377";1;1;2006;1;40;"N";0;184;3;1;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;"1";"1";"1";NA;"1";NA;220;"3";"3";"4";NA;"4";NA;238
"TQRMNORUQHLMKTCDEHIBB00203378";1;1;2006;1;40;"N";0;184;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPUWHMKKPCDEHIBB00175510";1;1;2006;1;40;"N";0;188;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQPQHMKKPCDEHIBB00175511";1;1;2006;1;40;"N";0;188;4;3;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;5;0;5;1880;"8";"8";"8";NA;"8";NA;376;"5";"5";"7";NA;"6";NA;299
"TQRMNOQTWHMKKPCDEHIBB00175512";1;1;2006;1;40;"N";0;188;5;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQXRHLNLUCDEHIBB00203406";1;1;2006;1;40;"N";0;212;2;1;6;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;9;4;5;80;"1";"1";"1";NA;"1";NA;8.89;"1";"1";"1";NA;"1";NA;126
"TQRMNOPUYHLNKSCDEHIBB00203393";1;1;2006;1;40;"N";0;188;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;3;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORUPHLNKSCDEHIBB00203395";1;1;2006;1;40;"N";0;188;2;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;5;3;2;650;"3";"3";"4";NA;"3";NA;130;"2";"2";"3";NA;"2";NA;178
"TQRMNORTYHLKKSCDEHIBB00203361";1;1;2006;1;40;"N";0;175;7;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQTYHLMKTCDEHIBB00203376";1;1;2006;1;40;"N";0;184;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;1;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQTRHKOKOCDEHIBB00221187";1;1;2006;1;40;"N";0;192;4;2;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1030;"5";"5";"6";NA;"6";NA;206;"3";"3";"4";NA;"4";NA;234
"TQRMNOQTRHKOKOCDEHIBB00221187";2;1;2006;1;40;"N";0;192;0;0;0;0;0;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;580;"3";"3";"3";NA;"3";NA;290;"4";"4";"6";NA;"5";NA;234
"TQRMNOPPSHKNKRCDEHIBB00221170";1;1;2006;1;40;"N";0;163;5;5;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1000;"5";"5";"6";NA;"5";NA;166.67;"2";"2";"3";NA;"3";NA;178
"TQRMNOPSTHKNKRCDEHIBB00221171";1;1;2006;1;40;"N";0;163;5;4;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;193
"TQRMNOPWVHKNKRCDEHIBB00221172";1;1;2006;1;40;"N";0;163;3;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQQUHKNKRCDEHIBB00221173";1;1;2006;1;40;"N";0;163;1;1;6;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;200;"1";"1";"1";NA;"1";NA;100;"1";"1";"2";NA;"1";NA;139
"TQRMNOQURHKNKRCDEHIBB00221174";1;1;2006;1;40;"N";0;163;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;600;"3";"3";"3";NA;"3";NA;85.71;"1";"1";"2";NA;"1";NA;188
"TQRMNOPPTHMNLNCDEHIBB00175555";1;1;2006;1;40;"N";0;164;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;440;"2";"2";"2";NA;"2";NA;110;"1";"2";"2";NA;"2";NA;177
"TQRMNOPUYHMNLNCDEHIBB00175556";1;1;2006;1;40;"N";0;164;2;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQQQHMNLNCDEHIBB00175557";1;1;2006;1;40;"N";0;164;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;600;"3";"3";"3";NA;"3";NA;150;"2";"2";"3";NA;"2";NA;200
"TQRMNORVWHMNLNCDEHIBB00175558";1;1;2006;1;40;"N";0;164;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;670;"3";"3";"4";NA;"4";NA;167.5;"2";"2";"3";NA;"3";NA;160
"TQRMNOPUVHKKKRCDEHIBB00221139";1;1;2006;1;40;"N";0;200;4;4;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;11;2;9;1580;"7";"7";"8";NA;"7";NA;143.64;"2";"2";"3";NA;"2";NA;362
"TQRMNOQPUHKKKRCDEHIBB00221140";1;1;2006;1;40;"N";0;200;9;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORSQHJMLLCDEHIBB00155757";1;1;2006;1;40;"N";0;159;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;2300;"8";"9";"9";NA;"9";NA;460;"6";"6";"8";NA;"7";NA;244
"TQRMNOPWRHMOKUCDEHIBB00175572";1;1;2006;1;40;"N";0;166;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;990;"5";"5";"6";NA;"5";NA;198;"3";"3";"4";NA;"3";NA;167
"TQRMNOQPYHMOKUCDEHIBB00175573";1;1;2006;1;40;"N";0;166;3;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;515;"2";"3";"3";NA;"3";NA;171.67;"2";"3";"3";NA;"3";NA;221
"TQRMNOQSQHMOKUCDEHIBB00175574";1;1;2006;1;40;"N";0;166;2;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;5;3;310;"1";"1";"1";NA;"1";NA;38.75;"1";"1";"1";NA;"1";NA;153
"TQRMNOQXRHMOKUCDEHIBB00175575";1;1;2006;1;40;"N";0;166;3;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;4;3;295;"1";"1";"1";NA;"1";NA;42.14;"1";"1";"1";NA;"1";NA;150
"TQRMNORSQHLNLUCDEHIBB00203407";1;1;2006;1;40;"N";0;212;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;970;"5";"5";"6";NA;"5";NA;323.33;"4";"5";"6";NA;"5";NA;212
"TQRMNOSUPHLOKPCDEHIBB00203413";1;1;2006;1;40;"N";0;213;1;1;9;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;160;"1";"1";"1";NA;"1";NA;80;"1";"1";"1";NA;"1";NA;222
"TQRMNOQSVHJNLOCDEHIBB00155780";1;1;2006;1;40;"N";0;154;3;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;760;"4";"4";"5";NA;"4";NA;190;"2";"3";"4";NA;"3";NA;113
"TQRMNOQURHJMLLCDEHIBB00175504";1;1;2006;1;40;"N";0;159;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;750;"3";"4";"4";NA;"4";NA;250;"3";"4";"5";NA;"4";NA;149
"TQRMNORYQHJMLLCDEHIBB00155758";1;1;2006;1;40;"N";0;159;6;4;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;5;0;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORXSHKOKOCDEHIBB00221189";1;1;2006;1;40;"N";0;192;1;1;3;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;450;"2";"2";"2";NA;"2";NA;150;"2";"2";"3";NA;"2";NA;220
"TQRMNORQYHLNKSCDEHIBB00221196";1;1;2006;1;40;"N";0;188;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;"8";"8";"9";NA;"8";NA;2000;"10";"10";"10";NA;"10";NA;202
"TQRMNORTWHKKKRCDEHIBB00221141";1;1;2006;1;40;"N";0;200;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;2900;"9";"9";"10";NA;"9";NA;725;"8";"8";"9";NA;"8";NA;284
"TQRMNOQXYHMKKPCDEHIBB00175513";1;1;2006;1;40;"N";0;188;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQXYHMKKPCDEHIBB00175513";2;1;2006;1;40;"N";0;188;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;250;"1";"1";"1";NA;"1";NA;250;"3";"4";"5";NA;"4";NA;233
"TQRMNOPPQHKKKRCDEHIBB00221138";1;1;2006;1;40;"N";0;200;4;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPPQHKKKRCDEHIBB00221138";2;1;2006;1;40;"N";0;200;0;0;0;0;0;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;"1";"1";"1";NA;"1";NA;300;"4";"4";"6";NA;"5";NA;247
"TQRMNOPUQHKMLQCDEHIBB00221164";1;1;2006;1;40;"N";0;146;3;2;3;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORRXHLMLRCDEHLEH00203566";1;1;2006;1;40;"N";0;132;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;1;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPYQHLMLRCDEHLEH00203563";1;1;2006;1;40;"N";0;132;3;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;995;"5";"5";"6";NA;"5";NA;331.67;"4";"5";"6";NA;"5";NA;156
"TQRMNOPTTHLMLRCDEHLEH00203562";1;1;2006;1;40;"N";0;132;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1200;"5";"6";"7";NA;"6";NA;600;"7";"8";"8";NA;"8";NA;154
"TQRMNOQSXHLMLRCDEHLEH00203564";1;1;2006;1;40;"N";0;132;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;2600;"9";"9";"9";NA;"9";NA;650;"7";"8";"9";NA;"8";NA;146
"TQRMNOQRVHKMMOCDEHLEH00221381";1;1;2006;1;40;"N";0;165;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1500;"7";"7";"8";NA;"7";NA;750;"8";"8";"9";NA;"9";NA;169
"TQRMNOQYRHLLKMCDEHLEH00203540";1;1;2006;1;40;"N";0;146;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1440;"6";"7";"7";NA;"7";NA;1440;"10";"10";"10";NA;"10";NA;146
"TQRMNOQTUHLLKMCDEHLEH00203539";1;1;2006;1;40;"N";0;146;3;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;2150;"8";"9";"9";NA;"9";NA;716.67;"8";"8";"9";NA;"8";NA;154
