"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNORVVHJOKRCDEGLDF00007120";1;2004;1;41;"N";0;227;246;"1";"2";1;3;3;6;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;345;57.5
"TQRMNOQYTHJOKRCDEGLDF00007119";1;2004;1;41;"N";0;227;247;"2";"3";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;400;100
"TQRMNOQRQHJOKRCDEGLDF00007118";1;2004;1;41;"N";0;227;232;"4";"3";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;400;200
"TQRMNOSSXHJOKRCDEGLDF00007121";1;2004;1;41;"N";0;227;235;"2";"1";1;3;2;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;200;100
"TQRMNOPTTHJOKRCDEGLDF00007117";1;2004;1;41;"N";0;227;242;"2";"2";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;325;81.25
"TQRMNOPQYHMLKQCDEGLDF00023920";1;2004;1;41;"N";0;244;267;"6";"7";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;970;323.33
"TQRMNOPUVHMLKQCDEGLDF00023921";1;2004;1;41;"N";0;244;279;"3";"4";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;600;150
"TQRMNOPYRHMLKQCDEGLDF00023922";1;2004;1;41;"N";0;244;276;"3";"6";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;930;132.86
"TQRMNOPRWHMPKMCDEGLDF00023964";1;2004;1;41;"N";0;274;256;"2";"4";1;3;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;7;1;6;550;78.57
"TQRMNOQQVHMPKMCDEGLDF00023965";1;2004;1;41;"N";0;274;276;"9";"9";1;3;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1600;800
"TQRMNORPRHMPKMCDEGLDF00023966";1;2004;1;41;"N";0;274;297;"2";"5";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;700;100
"TQRMNORYQHMPKMCDEGLDF00023967";1;2004;1;41;"N";0;274;247;"2";"4";1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;560;80
"TQRMNOSWSHMPKMCDEGLDF00023968";1;2004;1;41;"N";0;274;280;"8";"4";1;1;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500;500
"TQRMNOPRVHKMKUCDEGLDF00023872";1;2004;1;41;"N";0;249;0;"12";"12";1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOPXQHKMKUCDEGLDF00023873";1;2004;1;41;"N";0;249;272;"9";"7";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200;600
"TQRMNOQXYHKMKUCDEGLDF00023874";1;2004;1;41;"N";0;249;266;"7";"9";1;5;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;2000;400
"TQRMNOPPSHKLKOCDEGLDF00023862";1;2004;1;41;"N";0;236;0;"12";"12";1;6;3;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;0
"TQRMNOQXYHKLKOCDEGLDF00023863";1;2004;1;41;"N";0;236;268;"8";"9";1;6;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;2200;550
"TQRMNORUPHKLKOCDEGLDF00023864";1;2004;1;41;"N";0;236;0;"12";"12";1;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;0
"TQRMNOSQYHLPKPCDEGLDF00007249";1;2004;1;41;"N";0;230;240;"4";"2";1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;380;190
"TQRMNORRQHMOKMCDEGLDF00023954";1;2004;1;41;"N";0;201;208;"4";"1";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200;200
"TQRMNOPUXHMOKMCDEGLDF00023953";1;2004;1;41;"N";0;201;214;"2";"3";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;480;96
"TQRMNOPPWHMOKMCDEGLDF00023952";1;2004;1;41;"N";0;201;222;"1";"1";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9;2;7;200;22.22
"TQRMNORSPHJNKRCDEGLDF00007107";1;2004;1;41;"N";0;232;234;"6";"8";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1250;312.5
"TQRMNOQUVHJNKRCDEGLDF00023857";1;2004;1;41;"N";0;232;230;"3";"2";1;2;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;380;126.67
"TQRMNOPXQHJNKRCDEGLDF00007106";1;2004;1;41;"N";0;232;243;"6";"2";1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;300
"TQRMNORYWHJNKRCDEGLDF00007108";1;2004;1;41;"N";0;232;232;"2";"5";1;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;650;92.86
"TQRMNOPPUHJNKRCDEGLDF00007105";1;2004;1;41;"N";0;232;246;"5";"5";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;650;216.67
"TQRMNOPSSHJPLLCDEGLDF00007132";1;2004;1;41;"N";0;184;183;"1";"1";1;3;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;150;25
"TQRMNOQVRHJPLLCDEGLDF00007134";1;2004;1;41;"N";0;184;179;"10";"7";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1090;1090
"TQRMNORYQHJPLLCDEGLDF00023859";1;2004;1;41;"N";0;184;177;"5";"5";1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;680;226.67
"TQRMNOPYWHJPLLCDEGLDF00007133";1;2004;1;41;"N";0;184;174;"5";"8";1;3;2;6;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;1290;215
"TQRMNORRYHJPLLCDEGLDF00007135";1;2004;1;41;"N";0;184;191;"5";"8";1;3;3;1;3;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;5;0;5;1260;252
"TQRMNOPWVHLPKTCDEGLDF00007252";1;2004;1;41;"N";0;187;176;"1";"2";1;4;4;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;345;57.5
"TQRMNOQSXHLPKTCDEGLDF00007253";1;2004;1;41;"N";0;187;184;"00";"00";1;3;1;6;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORVYHLPKTCDEGLDF00007255";1;2004;1;41;"N";0;187;194;"6";"7";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1200;300
"TQRMNOPPYHLPKTCDEGLDF00007251";1;2004;1;41;"N";0;187;173;"1";"1";1;6;4;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;200;28.57
"TQRMNORPYHLPKTCDEGLDF00007254";1;2004;1;41;"N";0;187;184;"1";"3";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;410;58.57
"TQRMNOPQVHMNKMCDEGLDF00023938";1;2004;1;41;"N";0;262;266;"3";"1";1;2;1;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNOPYWHMNKMCDEGLDF00023939";1;2004;1;41;"N";0;262;278;"3";"8";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;3;5;1300;162.5
"TQRMNOQVVHMNKMCDEGLDF00023940";1;2004;1;41;"N";0;262;266;"1";"3";1;4;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;7;3;4;430;61.43
"TQRMNORSSHMNKMCDEGLDF00023941";1;2004;1;41;"N";0;262;251;"5";"5";1;5;4;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;650;216.67
"TQRMNOSPPHMNKMCDEGLDF00023942";1;2004;1;41;"N";0;262;248;"4";"5";1;3;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;660;165
"TQRMNOPXUHJMLNCDEGLDF00007098";1;2004;1;41;"N";0;153;157;"5";"5";1;5;4;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;1;640;213.33
"TQRMNOQWRHJMLNCDEGLDF00007099";1;2004;1;41;"N";0;153;169;"8";"9";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;2000;500
"TQRMNOPPQHJMLNCDEGLDF00007097";1;2004;1;41;"N";0;153;158;"6";"4";1;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;550;275
"TQRMNOQUVHLOKPCDEGLDF00007235";1;2004;1;41;"N";0;185;188;"6";"9";1;4;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;1550;310
"TQRMNORTWHLOKPCDEGLDF00007236";1;2004;1;41;"N";0;185;183;"3";"5";1;2;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;700;140
"TQRMNOPYYHLOKPCDEGLDF00007234";1;2004;1;41;"N";0;185;191;"2";"2";1;5;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;350;116.67
"TQRMNOPTXHLOKPCDEGLDF00007233";1;2004;1;41;"N";0;185;206;"9";"10";1;4;3;1;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2800;700
"TQRMNOQRSHLPKPCDEGLDF00007248";1;2004;1;41;"N";0;230;235;"4";"4";1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;500;166.67
"TQRMNOPWQHLPKPCDEGLDF00007247";1;2004;1;41;"N";0;230;232;"1";"1";1;2;2;1;3;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;245;35
"TQRMNOSSXHLPKPCDEGLDF00007250";1;2004;1;41;"N";0;230;224;"3";"7";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;1100;157.14
"TQRMNORUPHLMKQCDEGOIH00012032";1;2004;1;40;"N";0;224;219;"1";"1";1;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;6;1;5;240;40
"TQRMNOPQXHLMKQCDEGOIH00012028";1;2004;1;40;"N";0;224;227;"2";"2";1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;350;116.67
"TQRMNOQRRHLMKQCDEGOIH00012030";1;2004;1;40;"N";0;224;276;"5";"9";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;1780;254.29
"TQRMNORYRHLMKQCDEGOIH00012033";1;2004;1;40;"N";0;224;227;"1";"1";1;6;5;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;2;8;1;7;190;23.75
"TQRMNORWTHMPKRCDEGOIH00026574";1;2004;1;40;"N";0;217;243;"10";"10";1;5;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4880;1626.67
"TQRMNOQSQHLNLOCDEGOIH00012065";1;2004;1;40;"N";0;202;276;"8";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1600;533.33
"TQRMNOPYRHLNLOCDEGOIH00012064";1;2004;1;40;"N";0;202;293;"8";"10";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;2770;554
"TQRMNOQVYHLNLOCDEGOIH00012066";1;2004;1;40;"N";0;202;0;"12";"12";1;3;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;0;0
"TQRMNORTXHLNLOCDEGOIH00012068";1;2004;1;40;"N";0;202;224;"6";"8";1;4;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1350;337.5
"TQRMNOPTWHLNLOCDEGOIH00012062";1;2004;1;40;"N";0;202;265;"2";"3";1;1;1;2;2;3;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;5;0;5;390;78
"TQRMNOQXTHMPKRCDEGOIH00026572";1;2004;1;40;"N";0;217;237;"2";"4";1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;1;2;2;2;2;6;1;5;550;91.67
"TQRMNOQSXHMPKRCDEGOIH00026571";1;2004;1;40;"N";0;217;222;"3";"5";1;2;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;1;4;780;156
"TQRMNOPTXHMPKRCDEGOIH00026570";1;2004;1;40;"N";0;217;240;"1";"1";1;2;2;1;3;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;8;1;7;150;18.75
"TQRMNORRYHMPKRCDEGOIH00026573";1;2004;1;40;"N";0;217;263;"3";"7";1;3;3;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;9;1;8;1150;127.78
"TQRMNOPWTHKKKNCDEGOIH00026392";1;2004;1;40;"N";0;312;431;"9";"5";1;5;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;700
"TQRMNOPWTHKKKNCDEGOIH00026392";2;2004;1;40;"N";0;312;392;"5";"1";1;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;250;250
"TQRMNOQRXHMOKTCDEGOIH00026559";1;2004;1;40;"N";0;188;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPQPHMOKTCDEGOIH00026556";1;2004;1;40;"N";0;188;252;"6";"9";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;3;2;1700;340
"TQSMNOPWTHMOKTCDEGOIH00026558";1;2004;1;40;"N";0;188;0;"12";"12";1;1;1;2;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;5;3;2;0;0
"TQRMNOPWTHMOKTCDEGOIH00026557";1;2004;1;40;"N";0;188;228;"5";"9";1;4;3;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;2;8;1;7;1820;227.5
"TQRMNOQYWHMOKTCDEGOIH00026560";1;2004;1;40;"N";0;188;0;"12";"12";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;0;0
"TQRMNORQQHLNLOCDEGOIH00012067";1;2004;1;40;"N";0;202;314;"6";"10";1;10;9;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;13;0;13;4070;313.08
"TQRMNORVSHMOKTCDEGOIH00026561";1;2004;1;40;"N";0;188;0;"12";"12";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;0;6;0;0
"TQRMNOSRTHMOKTCDEGOIH00026562";1;2004;1;40;"N";0;188;231;"1";"1";1;2;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;4;7;160;14.55
"TQRMNOPPQHMNKRCDEGOIH00026533";1;2004;1;40;"N";0;127;166;"4";"6";1;3;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;800;200
"TQRMNOPSWHMNKRCDEGOIH00026534";1;2004;1;40;"N";0;127;147;"1";"2";1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;6;3;3;320;53.33
"TQRMNOPUWHMNKRCDEGOIH00026535";1;2004;1;40;"N";0;127;184;"7";"7";1;3;2;4;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1200;400
"TQRMNOPYQHMNKRCDEGOIH00026537";1;2004;1;40;"N";0;127;139;"2";"4";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;5;2;3;500;100
"TQRMNOQPXHMNKRCDEGOIH00026538";1;2004;1;40;"N";0;127;180;"6";"9";1;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;2;3;1590;318
"TQRMNOPSSHKPKPCDEGOIH00026462";1;2004;1;40;"N";0;258;246;"9";"7";1;3;1;1;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1165;582.5
"TQRMNOPVRHKPKPCDEGOIH00026463";1;2004;1;40;"N";0;258;285;"8";"9";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1900;475
"TQRMNOQSRHKPKPCDEGOIH00026464";1;2004;1;40;"N";0;258;281;"1";"1";1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;4;2;2;80;20
"TQRMNORPXHKPKPCDEGOIH00026465";1;2004;1;40;"N";0;258;0;"12";"12";1;4;4;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;7;2;5;0;0
"TQRMNORWXHKPKPCDEGOIH00026466";1;2004;1;40;"N";0;258;247;"2";"1";1;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;200;100
"TQRMNOTWYHKPKPCDEGOIH00026468";1;2004;1;40;"N";0;258;280;"2";"2";1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;350;116.67
"TQRMNOSTQHKPKPCDEGOIH00026467";1;2004;1;40;"N";0;258;280;"1";"3";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1;5;390;65
"TQRMNOPRUHLMKMCDEGOIH00012024";1;2004;1;40;"N";0;237;283;"9";"10";1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;1;3;3150;787.5
"TQRMNOQRRHLMKMCDEGOIH00012025";1;2004;1;40;"N";0;237;268;"1";"1";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;30;15
"TQSMNOQUPHLMKQCDEGOIH00026480";1;2004;1;40;"N";0;224;232;"1";"1";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;100;50
"TQRMNOQQXHJMKSCDEGOIH00026385";1;2004;1;40;"N";0;203;239;"4";"2";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;350;175
"TQRMNOPSVHJMKSCDEGOIH00011854";2;2004;1;40;"N";0;203;246;"2";"3";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;450;112.5
"TQRMNOPVRHJMKSCDEGOIH00011855";1;2004;1;40;"N";0;203;213;"4";"3";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;420;210
"TQRMNOQTRHJMKSCDEGOIH00011857";1;2004;1;40;"N";0;203;246;"5";"5";1;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;780;260
"TQRMNOQPXHJLKMCDEGOIH00011840";2;2004;1;40;"N";0;210;273;"3";"3";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;400;133.33
"TQRMNOPYPHJMKSCDEGOIH00011856";1;2004;1;40;"N";0;203;218;"5";"7";1;6;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1180;236
"TQRMNOQWRHJMKSCDEGOIH00011858";1;2004;1;40;"N";0;203;277;"2";"6";1;4;3;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;12;2;10;925;77.08
"TQRMNORPSHJLKMCDEGOIH00011842";1;2004;1;40;"N";0;210;291;"2";"3";1;4;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;400;100
"TQRMNORYSHJLKMCDEGOIH00011843";1;2004;1;40;"N";0;210;246;"1";"1";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;1;4;230;46
"TQRMNOQUVHJLKMCDEGOIH00011841";1;2004;1;40;"N";0;210;302;"1";"2";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;2;4;350;58.33
"TQRMNOPQYHJLKMCDEGOIH00011838";1;2004;1;40;"N";0;210;285;"6";"9";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;1700;340
"TQRMNOQWTHLNKUCDEGOIH00012061";1;2004;1;40;"N";0;186;202;"9";"5";1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;640;640
"TQRMNOPVRHLNKUCDEGOIH00012057";1;2004;1;40;"N";0;186;203;"2";"1";1;3;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;220;110
"TQRMNOQQUHLNKUCDEGOIH00012059";1;2004;1;40;"N";0;186;260;"7";"9";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1650;412.5
"TQRMNOPYPHLNKUCDEGOIH00012058";1;2004;1;40;"N";0;186;0;"12";"12";1;4;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0
"TQRMNOQTQHLNKUCDEGOIH00012060";1;2004;1;40;"N";0;186;234;"4";"4";1;3;2;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;540;180
"TQRMNOQYWHKOKNCDEGOIH00026445";1;2004;1;40;"N";0;157;172;"2";"3";1;5;3;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;400;80
"TQRMNOSQPHKOKNCDEGOIH00026447";1;2004;1;40;"N";0;157;165;"3";"1";1;2;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNORUTHKOKNCDEGOIH00026446";1;2004;1;40;"N";0;157;177;"3";"3";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;430;143.33
"TQRMNOQSYHKOKNCDEGOIH00026444";1;2004;1;40;"N";0;157;176;"1";"1";1;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;150;37.5
"TQRMNOPSUHKOKNCDEGOIH00026442";1;2004;1;40;"N";0;157;181;"3";"2";1;3;2;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;268;134
"TQRMNOPQVHKPKTCDEGOIH00026469";1;2004;1;40;"N";0;227;225;"5";"8";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;3;2;1280;256
"TQRMNOQSVHKPKTCDEGOIH00026472";1;2004;1;40;"N";0;227;275;"2";"4";1;3;3;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;1;5;540;90
"TQRMNOPTSHKPKTCDEGOIH00026470";1;2004;1;40;"N";0;227;228;"1";"1";1;2;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;150;30
"TQRMNOPXXHKPKTCDEGOIH00026471";1;2004;1;40;"N";0;227;270;"4";"7";1;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;1200;171.43
