"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCFR";"DECIFR";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNOQWWHJMKOCDEIKAH00146205";1;2004;3;43;"S";34;286;628;"2";"4";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;6;2;4;610;101.67
"TQRMNORRTHJMKOCDEIKAH00146206";1;2004;3;43;"S";34;286;398;"10";"7";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1200;1200
"TQRMNORVSHJMKOCDEIKAH00146207";1;2004;3;43;"S";34;286;482;"7";"8";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;1410;470
"TQRMNORSYHJLKQCDEIKAH00003714";1;2004;3;43;"S";34;284;498;"6";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1200;300
"TQRMNOPTVHJLKQCDEIKAH00003708";1;2004;3;43;"S";34;284;0;"12";"12";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOQTQHJLKQCDEIKAH00003710";1;2004;3;43;"S";34;284;0;"12";"12";1;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOQRUHJMLNCDEIKAH00153552";1;2004;3;43;"S";34;314;500;"10";"10";1;5;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3000;1500
"TQRMNOPXXHJMLNCDEIKAH00153551";1;2004;3;43;"S";34;314;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOTSSHJMLNCDEIKAH00153556";1;2004;3;43;"S";34;314;0;"12";"12";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOPSSHJMLNCDEIKAH00153550";1;2004;3;43;"S";34;314;470;"7";"6";1;3;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;880;440
"TQRMNOQXWHJMLNCDEIKAH00153553";1;2004;3;43;"S";34;314;0;"12";"12";1;2;2;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNORSWHJMLNCDEIKAH00153554";1;2004;3;43;"S";34;314;430;"4";"1";1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;200;200
"TQRMNOVPPHJMLNCDEIKAH00153558";1;2004;3;43;"S";34;314;0;"12";"12";1;6;3;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;0;0
"TQRMNORYUHJMKOCDEIKAH00146208";1;2004;3;43;"S";34;286;496;"9";"9";1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2340;780
"TQRMNOSRYHJMKOCDEIKAH00146209";1;2004;3;43;"S";34;286;533;"2";"2";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;300;100
"TQRMNOSVTHJMKOCDEIKAH00146210";1;2004;3;43;"S";34;286;468;"10";"10";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;5680;1420
"TQRMNOSWYHJMLNCDEIKAH00153555";1;2004;3;43;"S";34;314;0;"12";"12";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOPVUHJNKQCDEIKAH00015177";1;2004;3;43;"S";34;274;400;"3";"5";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;4;0;4;730;182.5
"TQRMNOQVRHJNKQCDEIKAH00015178";1;2004;3;43;"S";34;274;424;"2";"4";1;3;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;6;2;4;590;98.33
"TQRMNORRWHJNKQCDEIKAH00015179";1;2004;3;43;"S";34;274;407;"6";"7";1;3;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1210;302.5
"TQRMNORUQHJNKQCDEIKAH00015180";1;2004;3;43;"S";34;274;308;"1";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150;75
"TQRMNORXQHJNKQCDEIKAH00015181";1;2004;3;43;"S";34;274;490;"7";"8";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1650;412.5
"TQRMNOSRYHJNKQCDEIKAH00015182";1;2004;3;43;"S";34;274;276;"3";"1";1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNOSVWHJNKQCDEIKAH00015183";2;2004;3;43;"S";34;274;321;"3";"2";1;2;1;6;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;360;180
"TQRMNOPTQHKMKNCDEIKAH00015327";2;2004;3;43;"S";34;328;379;"7";"3";1;3;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;420;420
"TQRMNOQPTHKMKNCDEIKAH00015328";1;2004;3;43;"S";34;328;511;"8";"10";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;2500;625
"TQRMNOQTPHKMKNCDEIKAH00015329";1;2004;3;43;"S";34;328;372;"8";"7";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1260;630
"TQRMNOQWWHKMKNCDEIKAH00015330";2;2004;3;43;"S";34;328;394;"10";"8";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1600;1600
"TQRMNOSTRHKMKNCDEIKAH00015333";1;2004;3;43;"S";34;328;311;"5";"1";1;1;1;4;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;250;250
"TQRMNORQXHKMKNCDEIKAH00015331";1;2004;3;43;"S";34;328;444;"8";"7";1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1320;660
"TQRMNOTQPHKLKPCDEIKAH00146345";1;2004;3;43;"S";34;341;0;"12";"12";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOSUQHKLKPCDEIKAH00146344";1;2004;3;43;"S";34;341;458;"10";"10";1;3;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4100;2050
"TQRMNORQUHKLKPCDEIKAH00146343";1;2004;3;43;"S";34;341;397;"6";"4";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;620;310
"TQRMNOSPWHJPKNCDEIKAH00015303";1;2004;3;43;"S";34;297;254;"2";"2";1;1;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;350;116.67
"TQRMNORRUHJPKNCDEIKAH00015301";1;2004;3;43;"S";34;297;408;"2";"5";1;2;1;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;3;4;700;100
"TQRMNOPSPHJPKNCDEIKAH00015299";1;2004;3;43;"S";34;297;393;"3";"4";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;580;145
"TQRMNOQTTHJPKNCDEIKAH00015300";1;2004;3;43;"S";34;297;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOSYWHJPKNCDEIKAH00015305";1;2004;3;43;"S";34;297;367;"3";"2";1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;350;175
"TQRMNORVWHJPKNCDEIKAH00015302";1;2004;3;43;"S";34;297;286;"3";"5";1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;750;150
"TQRMNOSVQHJPKNCDEIKAH00015304";1;2004;3;43;"S";34;297;358;"5";"8";1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1450;290
"TQRMNORSTHJMLTCDEIKAH00003869";1;2004;3;43;"S";34;246;0;"12";"12";1;3;2;6;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;0;0
"TQRMNOPUTHJMLTCDEIKAH00003867";1;2004;3;43;"S";34;246;310;"4";"3";1;2;1;6;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;450;225
"TQRMNOPRRHJMLTCDEIKAH00003865";1;2004;3;43;"S";34;246;0;"12";"12";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;0;3;0;0
"TQRMNOTTPHJMLTCDEIKAH00003872";1;2004;3;43;"S";34;246;0;"12";"12";1;5;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOSRPHJMLTCDEIKAH00003870";1;2004;3;43;"S";34;246;337;"4";"1";1;3;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;225;225
"TQRMNOSYQHJMLTCDEIKAH00003871";1;2004;3;43;"S";34;246;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPVPHJNLTCDEIKAH00004027";1;2004;3;43;"S";34;247;339;"8";"7";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;1200;600
"TQRMNOQUQHJNLTCDEIKAH00004029";1;2004;3;43;"S";34;247;334;"8";"6";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1000;500
"TQRMNORWRHJNLTCDEIKAH00004031";1;2004;3;43;"S";34;247;0;"12";"12";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOSWQHJNLTCDEIKAH00004032";1;2004;3;43;"S";34;247;349;"3";"3";1;2;1;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;420;140
"TQSMNOSWQHJNLTCDEIKAH00004033";1;2004;3;43;"S";34;247;259;"4";"5";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;700;233.33
"TQRMNOTQRHJNLTCDEIKAH00004034";1;2004;3;43;"S";34;247;377;"5";"8";1;3;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1400;280
"TQRMNOTVWHJNLTCDEIKAH00153614";1;2004;3;43;"S";34;247;363;"7";"6";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;948;474
"TQRMNOTVYHJNLTCDEIKAH00004035";1;2004;3;43;"S";34;247;441;"2";"4";1;1;1;6;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;650;92.86
"TQRMNOPPXHJOKQCDEIKAH00004093";1;2004;3;43;"S";34;243;329;"3";"5";1;2;2;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;710;177.5
"TQRMNOPUPHJOKQCDEIKAH00004094";1;2004;3;43;"S";34;243;313;"6";"5";1;3;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;700;350
"TQRMNOSWXHJOKQCDEIKAH00004101";1;2004;3;43;"S";34;243;0;"12";"12";1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOQYSHJOKQCDEIKAH00004097";1;2004;3;43;"S";34;243;314;"5";"2";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;280;280
"TQRMNORSTHJOKQCDEIKAH00004098";1;2004;3;43;"S";34;243;0;"12";"12";1;3;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNOQTTHJOKQCDEIKAH00004096";2;2004;3;43;"S";34;243;0;"12";"12";1;1;1;6;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORXUHJOKQCDEIKAH00004099";1;2004;3;43;"S";34;243;0;"12";"12";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOPYVHJOKQCDEIKAH00004095";1;2004;3;43;"S";34;243;493;"2";"3";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;0;4;500;125
"TQRMNOUPPHJOKQCDEIKAH00004102";1;2004;3;43;"S";34;243;364;"5";"5";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;1;2;750;250
"TQRMNOSSTHJOKQCDEIKAH00004100";1;2004;3;43;"S";34;243;0;"12";"12";1;4;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;0;2;0;0
"TQRMNOTWYHJNLRCDEIKAH00153613";1;2004;3;43;"S";34;244;283;"4";"1";1;2;1;1;1;3;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNOQQVHJNLRCDEIKAH00153605";1;2004;3;43;"S";34;244;0;"12";"12";1;3;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;0;0
"TQSMNOQQVHJNLRCDEIKAH00153606";1;2004;3;43;"S";34;244;304;"6";"5";1;1;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700;350
"TQRMNOQVRHJNLRCDEIKAH00153607";1;2004;3;43;"S";34;244;399;"1";"3";1;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;10;3;7;400;40
"TQRMNORQSHJNLRCDEIKAH00153608";1;2004;3;43;"S";34;244;432;"3";"5";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;780;156
"TQRMNORVTHJNLRCDEIKAH00153609";1;2004;3;43;"S";34;244;248;"6";"5";1;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;720;360
"TQRMNOSQRHJNLRCDEIKAH00153610";1;2004;3;43;"S";34;244;324;"00";"00";1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOSVTHJNLRCDEIKAH00153611";1;2004;3;43;"S";34;244;373;"7";"8";1;3;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;0;3;1485;495
"TQSMNOSVTHJNLRCDEIKAH00153612";1;2004;3;43;"S";34;244;345;"1";"1";1;3;3;6;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;6;1;5;70;11.67
"TQSMNORUPHJNLQCDEIKAH00146288";1;2004;3;43;"S";34;251;294;"3";"5";1;2;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;700;175
"TQRMNORPPHJLKQCDEIKAH00003712";1;2004;3;43;"S";34;284;449;"5";"8";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1400;280
"TQRMNOPXTHJLKQCDEIKAH00003709";1;2004;3;43;"S";34;284;566;"6";"7";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1325;331.25
"TQRMNOSWPHKMKNCDEIKAH00015334";1;2004;3;43;"S";34;328;529;"8";"8";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1600;533.33
"TQRMNOPURHKLKPCDEIKAH00146342";1;2004;3;43;"S";34;341;0;"12";"12";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQPWHJNLTCDEIKAH00004028";1;2004;3;43;"S";34;247;212;"8";"8";1;2;1;3;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1580;526.67
"TQRMNOQQWHJPKNCDEIKAH00153649";1;2004;3;43;"S";34;297;346;"3";"1";1;3;1;1;3;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;165;165
"TQRMNORRUHJMLQCDEIKAH00146236";1;2004;3;43;"S";34;228;463;"3";"4";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;4;0;4;620;155
"TQRMNOPRPHJMLQCDEIKAH00146231";1;2004;3;43;"S";34;228;411;"7";"7";1;4;2;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1150;383.33
"TQRMNOPUSHJMLQCDEIKAH00146232";1;2004;3;43;"S";34;228;359;"7";"6";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;0;2;950;475
"TQRMNORYWHJMLQCDEIKAH00146237";1;2004;3;43;"S";34;228;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;0;2;0;0
"TQRMNOPYRHJMLQCDEIKAH00146233";1;2004;3;43;"S";34;228;318;"10";"9";1;3;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1800;1800
"TQRMNOQVRHJMLQCDEIKAH00146235";1;2004;3;43;"S";34;228;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOSPPHJNLUCDEIKAH00146298";1;2004;3;43;"S";34;267;339;"5";"4";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;560;280
"TQRMNOPUQHJNLUCDEIKAH00153615";1;2004;3;43;"S";34;267;336;"3";"2";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;308;154
"TQRMNOTTQHJNLUCDEIKAH00146300";1;2004;3;43;"S";34;267;260;"1";"1";1;1;1;6;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;5;2;3;180;36
"TQRMNORVPHJNLUCDEIKAH00146297";1;2004;3;43;"S";34;267;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;1;3;0;0
"TQRMNOSVXHJNLUCDEIKAH00146299";1;2004;3;43;"S";34;267;361;"9";"9";1;6;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1830;915
"TQRMNOPPUHJNLUCDEIKAH00146295";1;2004;3;43;"S";34;267;301;"8";"4";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;550;550
"TQRMNOQPUHKLKNCDEIKAH00015317";1;2004;3;43;"S";34;322;387;"8";"4";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600;600
"TQRMNORUPHKLKNCDEIKAH00015320";1;2004;3;43;"S";34;322;336;"6";"5";1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;700;350
"TQRMNOSSPHKLKNCDEIKAH00015321";1;2004;3;43;"S";34;322;433;"9";"8";1;4;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1400;700
"TQRMNORXSHJMLLCDEIKAH00003808";1;2004;3;43;"S";34;236;342;"3";"2";1;2;1;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300;150
"TQRMNOPQWHJMLLCDEIKAH00003804";1;2004;3;43;"S";34;236;463;"10";"10";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;5000;1250
"TQRMNOPWSHJMLLCDEIKAH00003805";1;2004;3;43;"S";34;236;367;"4";"7";1;2;2;6;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;1200;240
"TQRMNOQRUHJMLLCDEIKAH00003806";1;2004;3;43;"S";34;236;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;0;4;0;0
"TQRMNOQUYHJMLLCDEIKAH00003807";1;2004;3;43;"S";34;236;472;"5";"6";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1030;257.5
"TQRMNORPRHJMLLCDEIKAH00153549";1;2004;3;43;"S";34;236;0;"12";"12";1;3;1;3;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;0
"TQRMNOPSTHJOKPCDEIKAH00146313";1;2004;3;43;"S";34;257;285;"2";"2";1;4;2;3;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;350;87.5
"TQRMNOPVYHJOKPCDEIKAH00015261";1;2004;3;43;"S";34;257;437;"2";"3";1;3;2;4;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;502;100.4
"TQRMNOQTSHJOKPCDEIKAH00015263";1;2004;3;43;"S";34;257;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQRMNORSPHJOKPCDEIKAH00015265";1;2004;3;43;"S";34;257;0;"12";"12";1;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;6;2;4;0;0
"TQRMNOSSWHJOKPCDEIKAH00015268";1;2004;3;43;"S";34;257;0;"12";"12";1;5;4;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;6;2;4;0;0
"TQRMNOQXQHJOKPCDEIKAH00015264";1;2004;3;43;"S";34;257;328;"2";"1";1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;110;110
"TQRMNOSPPHJOKPCDEIKAH00015267";1;2004;3;43;"S";34;257;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4;2;2;0;0
"TQRMNOQPWHJOKPCDEIKAH00015262";1;2004;3;43;"S";34;257;359;"8";"4";1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;585;585
"TQRMNORVWHJOKPCDEIKAH00015266";1;2004;3;43;"S";34;257;311;"5";"7";1;3;3;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;4;2;2;1050;262.5
"TQRMNOPQRHJNKRCDEIKAH00003938";1;2004;3;43;"S";34;216;274;"8";"7";1;3;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;1050;525
"TQRMNOPURHJNKRCDEIKAH00003939";1;2004;3;43;"S";34;216;274;"9";"10";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2900;725
"TQRMNOQVYHJNKRCDEIKAH00003941";1;2004;3;43;"S";34;216;502;"6";"9";1;3;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1840;306.67
"TQRMNORTQHJNKRCDEIKAH00003943";1;2004;3;43;"S";34;216;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNORQRHJNKRCDEIKAH00003942";1;2004;3;43;"S";34;216;0;"12";"12";1;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOSRVHJNKRCDEIKAH00003945";1;2004;3;43;"S";34;216;294;"6";"8";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;2;2;1425;356.25
"TQRMNOTRRHJNKRCDEIKAH00003946";1;2004;3;43;"S";34;216;255;"6";"7";1;3;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1300;325
"TQRMNOQQYHJNKRCDEIKAH00003940";1;2004;3;43;"S";34;216;252;"9";"8";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1600;800
