"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOTUUHIMKUCDEHJGH00179440";1;1;2005;2;40;"N";0;376;5;1;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1470;"8";"8";"9";NA;"8";NA;1470;"10";"10";"10";NA;"10";NA;370
"TQRMNORPRHIMKUCDEHJGH00179437";1;1;2005;2;40;"N";0;376;5;1;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;600;"3";"4";"5";NA;"4";NA;200;"3";"4";"5";NA;"4";NA;367
"TQRMNORXPHIMKUCDEHJGH00179439";1;1;2005;2;40;"N";0;376;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;2;4;1380;"7";"8";"8";NA;"8";NA;230;"4";"4";"6";NA;"5";NA;379
"TQRMNORWQHIMKUCDEHJGH00179438";1;1;2005;2;40;"N";0;376;1;1;3;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;200;"1";"1";"1";NA;"1";NA;100;"2";"2";"3";NA;"2";NA;375
"TQRMNOSWPHINLTCDEHJGH00025264";1;1;2005;2;40;"N";0;305;3;2;1;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;200;"1";"1";"1";NA;"1";NA;100;"2";"2";"3";NA;"2";NA;307
"TQRMNOQTRHIKKPCDEHJGH00175579";1;1;2005;2;40;"N";0;243;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORTTHIOLLCDEHJGH00148184";1;1;2005;2;40;"N";0;237;4;3;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;455;"3";"3";"3";NA;"3";NA;113.75;"2";"2";"3";NA;"2";NA;233
"TQSMNOQUQHIOLLCDEHJGH00148182";1;1;2005;2;40;"N";0;237;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300;"1";"2";"2";NA;"2";NA;150;"2";"3";"4";NA;"3";NA;233
"TQRMNOPVSHIKKPCDEHJGH00175577";1;1;2005;2;40;"N";0;243;6;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;900;"5";"6";"6";NA;"6";NA;180;"3";"4";"5";NA;"4";NA;250
"TQRMNORPXHIKKPCDEHJGH00175580";1;1;2005;2;40;"N";0;243;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;2700;"10";"10";"10";NA;"10";NA;675;"9";"9";"9";NA;"9";NA;248
"TQRMNOQWRHIKKPCDEHJGH00179400";1;1;2005;2;40;"N";0;243;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1100;"6";"7";"7";NA;"7";NA;275;"5";"5";"6";NA;"6";NA;253
"TQRMNOQPUHIKKPCDEHJGH00175578";1;1;2005;2;40;"N";0;243;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1800;"8";"9";"9";NA;"9";NA;600;"8";"9";"9";NA;"9";NA;258
"TQRMNOPQQHIMKPCDEHJGH00025152";1;1;2005;2;40;"N";0;246;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;1515;"8";"8";"9";NA;"8";NA;216.43;"4";"4";"5";NA;"5";NA;245
"TQRMNOPTQHIMKPCDEHJGH00025153";1;1;2005;2;40;"N";0;246;3;2;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;150;"1";"1";"1";NA;"1";NA;37.5;"1";"1";"1";NA;"1";NA;246
"TQRMNOPXQHIMKPCDEHJGH00025154";1;1;2005;2;40;"N";0;246;4;3;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;9;3;6;1482;"8";"8";"9";NA;"8";NA;164.67;"3";"3";"4";NA;"4";NA;247
"TQRMNOQRVHIMKPCDEHJGH00148109";2;1;2005;2;40;"N";0;246;0;0;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;5;0;5;900;"5";"6";"6";NA;"6";NA;180;"3";"4";"5";NA;"4";NA;260
"TQRMNOQVUHIMKPCDEHJGH00025155";1;1;2005;2;40;"N";0;246;4;3;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;2;4;1700;"8";"9";"9";NA;"9";NA;283.33;"5";"5";"7";NA;"6";NA;250
"TQRMNOQUVHIOKUCDEHJGH00175671";1;1;2005;2;40;"N";0;325;5;3;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;110;"1";"1";"1";NA;"1";NA;27.5;"1";"1";"1";NA;"1";NA;332
"TQRMNOSQUHINLTCDEHJGH00025263";1;1;2005;2;40;"N";0;305;4;4;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;13;2;11;1210;"7";"7";"8";NA;"7";NA;93.08;"1";"2";"2";NA;"2";NA;321
"TQRMNOQQVHILKQCDEHJGH00175592";1;1;2005;2;40;"N";0;264;3;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;"2";"2";"3";NA;"3";NA;400;"6";"7";"8";NA;"7";NA;264
"TQRMNOQYQHILKQCDEHJGH00175594";2;1;2005;2;40;"N";0;264;1;1;3;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;0;2;2070;"9";"9";"10";NA;"9";NA;1035;"10";"10";"10";NA;"10";NA;267
"TQRMNOPPVHIKKPCDEHJGH00175576";1;1;2005;2;40;"N";0;243;3;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;590;"3";"4";"4";NA;"4";NA;295;"5";"5";"7";NA;"6";NA;254
"TQRMNOPVVHIMLUCDEHJGH00148129";1;1;2005;2;40;"N";0;251;2;2;8;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;500;"3";"3";"4";NA;"3";NA;100;"2";"2";"2";NA;"2";NA;254
"TQRMNOPRTHMOKPCDEHLEH00175746";1;1;2005;2;40;"N";0;200;3;3;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQPUHMOKPCDEHLEH00175747";1;1;2005;2;40;"N";0;200;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1930;"9";"9";"9";NA;"9";NA;482.5;"7";"8";"9";NA;"8";NA;202
"TQRMNOQYTHMOKPCDEHLEH00175748";1;1;2005;2;40;"N";0;200;3;2;1;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;905;"6";"6";"6";NA;"6";NA;301.67;"5";"6";"7";NA;"6";NA;201
"TQRMNOQYTHMOKPCDEHLEH00175748";2;1;2005;2;40;"N";0;200;3;1;4;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1140;"7";"7";"8";NA;"7";NA;285;"5";"5";"7";NA;"6";NA;199
"TQRMNORWUHMOKPCDEHLEH00175749";1;1;2005;2;40;"N";0;200;3;2;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;820;"5";"5";"6";NA;"6";NA;410;"7";"7";"8";NA;"7";NA;194
"TQRMNOSWRHMOKPCDEHLEH00175750";1;1;2005;2;40;"N";0;200;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1130;"7";"7";"8";NA;"7";NA;226;"4";"4";"6";NA;"5";NA;187
"TQRMNOSSPHKMMOCDEHLEH00024298";1;1;2005;2;40;"N";0;159;4;3;8;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;308;"2";"2";"2";NA;"2";NA;154;"3";"3";"4";NA;"3";NA;160
"TQRMNOPTUHKMMOCDEHLEH00024296";1;1;2005;2;40;"N";0;159;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;4;2;920;"6";"6";"7";NA;"6";NA;153.33;"3";"3";"4";NA;"3";NA;161
"TQRMNOQQVHKMMOCDEHLEH00024297";1;1;2005;2;40;"N";0;159;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;0;6;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORSRHLLKMCDEHLEH00179508";1;1;2005;2;40;"N";0;160;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPPWHLLKMCDEHLEH00179503";1;1;2005;2;40;"N";0;160;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;500;"3";"3";"4";NA;"3";NA;100;"1";"2";"2";NA;"2";NA;188
"TQRMNOQSYHLLKMCDEHLEH00179507";1;1;2005;2;40;"N";0;160;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2546;"10";"10";"10";NA;"10";NA;1273;"10";"10";"10";NA;"10";NA;190
"TQRMNOPUQHLLKMCDEHLEH00179504";1;1;2005;2;40;"N";0;160;3;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1710;"8";"9";"9";NA;"9";NA;342;"6";"6";"7";NA;"7";NA;213
"TQRMNOPUQHLLKMCDEHLEH00179504";2;1;2005;2;40;"N";0;160;1;1;5;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;560;"3";"4";"4";NA;"4";NA;560;"8";"8";"9";NA;"9";NA;159
"TQRMNORSPHLLKUCDEHLEH00179514";1;1;2005;2;40;"N";0;227;5;5;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;5030;"10";"10";"10";NA;"10";NA;2515;"10";"10";"10";NA;"10";NA;256
"TQRMNOSSPHLLKUCDEHLEH00179515";1;1;2005;2;40;"N";0;227;2;2;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;1500;"8";"8";"9";NA;"8";NA;500;"7";"8";"9";NA;"8";NA;255
"TQRMNOPUPHLLKUCDEHLEH00179513";1;1;2005;2;40;"N";0;227;3;3;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;1300;"7";"8";"8";NA;"8";NA;433.33;"7";"7";"8";NA;"8";NA;247
"TQRMNOPYWHLLKMCDEHLEH00179505";1;1;2005;2;40;"N";0;160;2;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;0;2;700;"4";"5";"5";NA;"5";NA;350;"6";"6";"7";NA;"7";NA;194
"TQRMNOPQSHKNLSCDEHLEH00024314";1;1;2005;2;40;"N";0;160;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1130;"7";"7";"8";NA;"7";NA;226;"4";"4";"6";NA;"5";NA;180
"TQRMNOPXTHKNLSCDEHLEH00024316";3;1;2005;2;40;"N";0;160;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;490;"3";"3";"3";NA;"3";NA;490;"7";"8";"9";NA;"8";NA;156
"TQSMNOPXTHKNLSCDEHLEH00147601";1;1;2005;2;40;"N";0;160;2;1;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;870;"5";"6";"6";NA;"6";NA;290;"5";"5";"7";NA;"6";NA;156
"TQRMNOQXPHKNLSCDEHLEH00024318";1;1;2005;2;40;"N";0;160;5;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;860;"5";"6";"6";NA;"6";NA;286.67;"5";"5";"7";NA;"6";NA;174
"TQRMNOQSTHKNLSCDEHLEH00024317";1;1;2005;2;40;"N";0;160;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;697;"4";"4";"5";NA;"5";NA;99.57;"1";"2";"2";NA;"2";NA;146
"TQRMNOPSVHKNLSCDEHLEH00024315";1;1;2005;2;40;"N";0;160;2;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;250;"1";"1";"1";NA;"1";NA;250;"4";"5";"6";NA;"5";NA;163
"TQRMNOPSVHKNLSCDEHLEH00024315";2;1;2005;2;40;"N";0;160;2;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;1330;"7";"8";"8";NA;"8";NA;443.33;"7";"7";"8";NA;"8";NA;170
"TQRMNORRSHMNLQCDEHLEH00175739";1;1;2005;2;40;"N";0;168;3;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;1;4;700;"4";"5";"5";NA;"5";NA;140;"2";"3";"4";NA;"3";NA;177
"TQRMNOPPYHMNLQCDEHLEH00175737";1;1;2005;2;40;"N";0;168;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;1;5;1600;"8";"8";"9";NA;"9";NA;266.67;"5";"5";"6";NA;"6";NA;187
"TQRMNOPXXHLMLRCDEHLEH00179533";1;1;2005;2;40;"N";0;136;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;3;2;1150;"7";"7";"8";NA;"7";NA;230;"4";"4";"6";NA;"5";NA;147
"TQRMNOPPQHLMLRCDEHLEH00179531";1;1;2005;2;40;"N";0;136;4;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1520;"8";"8";"9";NA;"8";NA;506.67;"8";"8";"9";NA;"8";NA;144
"TQRMNOQXUHLMLRCDEHLEH00179535";1;1;2005;2;40;"N";0;136;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;8;3;5;1410;"8";"8";"9";NA;"8";NA;176.25;"3";"3";"5";NA;"4";NA;138
"TQRMNOPSQHLMLRCDEHLEH00179532";1;1;2005;2;40;"N";0;136;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;2;2;2500;"9";"10";"10";NA;"10";NA;625;"8";"9";"9";NA;"9";NA;149
"TQRMNOQRTHMNLQCDEHLEH00175738";1;1;2005;2;40;"N";0;168;4;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;8;1;7;5597;"10";"10";"10";NA;"10";NA;699.63;"9";"9";"9";NA;"9";NA;224
"TQRMNOSPVHMNLQCDEHLEH00175741";1;1;2005;2;40;"N";0;168;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2710;"10";"10";"10";NA;"10";NA;677.5;"9";"9";"9";NA;"9";NA;194
"TQRMNOPPYHJOKMCDEHLEH00147595";1;1;2005;2;40;"N";0;215;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1814;"9";"9";"9";NA;"9";NA;604.67;"8";"9";"9";NA;"9";NA;229
"TQRMNORYWHJOKMCDEHLEH00147598";1;1;2005;2;40;"N";0;215;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;767;"5";"5";"6";NA;"5";NA;767;"9";"9";"10";NA;"9";NA;199
"TQRMNOQYXHJOKMCDEHLEH00147597";1;1;2005;2;40;"N";0;215;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;240;"1";"1";"1";NA;"1";NA;60;"1";"1";"1";NA;"1";NA;211
"TQRMNOQPTHJOKMCDEHLEH00147596";1;1;2005;2;40;"N";0;215;3;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;700;"4";"5";"5";NA;"5";NA;116.67;"2";"2";"3";NA;"3";NA;226
"TQRMNOSYSHJOKMCDEHLEH00147599";1;1;2005;2;40;"N";0;215;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;0;5;820;"5";"5";"6";NA;"6";NA;164;"3";"3";"4";NA;"4";NA;189
"TQRMNOQVXHMMLSCDEHLEH00175710";1;1;2005;2;40;"N";0;157;5;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1365;"7";"8";"8";NA;"8";NA;455;"7";"8";"8";NA;"8";NA;148
"TQRMNOPYWHMMLSCDEHLEH00175709";1;1;2005;2;40;"N";0;157;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;300;"1";"1";"2";NA;"2";NA;300;"5";"6";"7";NA;"6";NA;139
"TQRMNOPRSHMMLSCDEHLEH00175708";1;1;2005;2;40;"N";0;157;4;3;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;1;2;2;2;4;0;4;1270;"7";"7";"8";NA;"8";NA;317.5;"6";"6";"7";NA;"6";NA;163
"TQRMNORYUHMMLSCDEHLEH00175712";1;1;2005;2;40;"N";0;157;5;4;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;4400;"10";"10";"10";NA;"10";NA;880;"9";"10";"10";NA;"10";NA;172
"TQRMNORSSHMMLSCDEHLEH00175711";1;1;2005;2;40;"N";0;157;4;3;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;940;"6";"6";"7";NA;"6";NA;313.33;"6";"6";"7";NA;"6";NA;184
"TQSMNOPYWHLLKMCDEHLEH00179506";1;1;2005;2;40;"N";0;160;1;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800;"8";"9";"9";NA;"9";NA;1800;"10";"10";"10";NA;"10";NA;173
"TQRMNORQQHJNKPCDEHLEH00147582";1;1;2005;2;40;"N";0;136;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;1;4;911;"6";"6";"7";NA;"6";NA;182.2;"3";"4";"5";NA;"4";NA;162
"TQRMNOPYPHJNKPCDEHLEH00147580";1;1;2005;2;40;"N";0;136;2;1;8;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300;"1";"1";"2";NA;"2";NA;150;"2";"3";"4";NA;"3";NA;115
"TQRMNOQRYHJNKPCDEHLEH00147581";1;1;2005;2;40;"N";0;136;5;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1080;"6";"7";"7";NA;"7";NA;540;"8";"8";"9";NA;"8";NA;125
"TQRMNOPQTHJNKPCDEHLEH00147578";1;1;2005;2;40;"N";0;136;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;240;"1";"1";"1";NA;"1";NA;80;"1";"1";"2";NA;"2";NA;115
"TQSMNOPQTHJNKPCDEHLEH00147579";1;1;2005;2;40;"N";0;136;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1100;"6";"7";"7";NA;"7";NA;366.67;"6";"7";"8";NA;"7";NA;141
"TQRMNOQYRHJMMNCDEHLEH00147571";2;1;2005;2;40;"N";0;151;5;1;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1868;"9";"9";"9";NA;"9";NA;934;"9";"10";"10";NA;"10";NA;153
"TQRMNOQSTHJMMNCDEHLEH00147570";1;1;2005;2;40;"N";0;151;3;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1590;"8";"8";"9";NA;"8";NA;795;"9";"9";"10";NA;"9";NA;155
"TQRMNORUVHJMMNCDEHLEH00147572";1;1;2005;2;40;"N";0;151;5;4;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;5;3;2;1300;"7";"8";"8";NA;"8";NA;260;"4";"5";"6";NA;"5";NA;179
"TQRMNOPQUHJMMNCDEHLEH00147568";1;1;2005;2;40;"N";0;151;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3590;"10";"10";"10";NA;"10";NA;1196.67;"10";"10";"10";NA;"10";NA;196
"TQRMNOPXQHJMMNCDEHLEH00147569";2;1;2005;2;40;"N";0;151;3;2;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;6;2;4;840;"5";"6";"6";NA;"6";NA;140;"2";"3";"4";NA;"3";NA;174
"TQRMNORXXHKMLUCDEHLEH00024295";1;1;2005;2;40;"N";0;148;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;4268;"10";"10";"10";NA;"10";NA;2134;"10";"10";"10";NA;"10";NA;171
"TQRMNOQTTHKMLUCDEHLEH00024293";1;1;2005;2;40;"N";0;148;8;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;3220;"10";"10";"10";NA;"10";NA;644;"8";"9";"9";NA;"9";NA;194
"TQRMNORRQHKMLUCDEHLEH00024294";1;1;2005;2;40;"N";0;148;4;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2890;"10";"10";"10";NA;"10";NA;722.5;"9";"9";"9";NA;"9";NA;201
"TQRMNOPRYHJMMRCDEHLEH00147573";1;1;2005;2;40;"N";0;166;5;2;1;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;4;0;4;2272;"9";"9";"10";NA;"10";NA;568;"8";"8";"9";NA;"9";NA;236
"TQRMNOPYYHJMMRCDEHLEH00147575";1;1;2005;2;40;"N";0;166;4;3;4;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1300;"7";"8";"8";NA;"8";NA;650;"8";"9";"9";NA;"9";NA;183
"TQRMNOPVQHJMMRCDEHLEH00147574";1;1;2005;2;40;"N";0;166;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;3;2;775;"5";"5";"6";NA;"5";NA;155;"3";"3";"4";NA;"3";NA;164
"TQRMNOQQYHLMMPCDEHLEH00179543";1;1;2005;2;40;"N";0;172;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPQRHLMMPCDEHLEH00179541";1;1;2005;2;40;"N";0;172;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;5036;"10";"10";"10";NA;"10";NA;1678.67;"10";"10";"10";NA;"10";NA;202
"TQRMNOQWQHLMMPCDEHLEH00179544";1;1;2005;2;40;"N";0;172;1;1;6;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;820;"5";"5";"6";NA;"6";NA;410;"7";"7";"8";NA;"8";NA;195
"TQRMNOPUXHLMMPCDEHLEH00179542";1;1;2005;2;40;"N";0;172;3;2;8;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;730;"4";"5";"5";NA;"5";NA;243.33;"4";"5";"6";NA;"5";NA;211
"TQRMNORQWHLMMPCDEHLEH00179545";1;1;2005;2;40;"N";0;172;6;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;6;1;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPQSHKNKQCDEHLEH00175682";2;1;2005;2;40;"N";0;145;1;1;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;360;"2";"2";"3";NA;"2";NA;180;"3";"4";"5";NA;"4";NA;135
"TQRMNORYTHKNKQCDEHLEH00024304";1;1;2005;2;40;"N";0;145;4;3;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;3700;"10";"10";"10";NA;"10";NA;925;"9";"10";"10";NA;"10";NA;146
"TQRMNORQVHKNKQCDEHLEH00024303";2;1;2005;2;40;"N";0;145;2;1;3;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;650;"4";"4";"5";NA;"4";NA;650;"8";"9";"9";NA;"9";NA;137
"TQRMNORQVHKNKQCDEHLEH00024303";3;1;2005;2;40;"N";0;145;1;1;3;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600;"3";"4";"4";NA;"4";NA;600;"8";"8";"9";NA;"9";NA;137
"TQRMNORQVHKNKQCDEHLEH00024303";4;1;2005;2;40;"N";0;145;1;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;800;"5";"5";"6";NA;"5";NA;800;"9";"9";"10";NA;"9";NA;115
