"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOPTUHINLNCDEHPJB00012546";1;1;2004;4;40;"S";29;256;2;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;350;"2";"2";"3";"2";NA;"3";116.67;"2";"2";"3";"2";NA;"3";302
"TQRMNOPWVHINLNCDEHPJB00012548";1;1;2004;4;40;"S";29;256;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1960;"9";"9";"10";"9";NA;"10";653.33;"9";"9";"9";"8";NA;"9";318
"TQRMNOPYQHINLNCDEHPJB00012549";1;1;2004;4;40;"S";29;256;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1300;"8";"8";"9";"7";NA;"9";260;"5";"5";"7";"5";NA;"7";296
"TQRMNOQQSHINLNCDEHPJB00012550";1;1;2004;4;40;"S";29;256;3;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;3;0;3;1100;"7";"7";"8";"7";NA;"8";366.67;"6";"7";"8";"6";NA;"8";324
"TQRMNOQRXHINLNCDEHPJB00012551";1;1;2004;4;40;"S";29;256;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;6;1;5;1200;"7";"8";"8";"7";NA;"8";200;"4";"4";"6";"4";NA;"6";402
"TQRMNOQSYHINLNCDEHPJB00012552";1;1;2004;4;40;"S";29;256;4;3;6;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;0;3;250;"1";"1";"2";"1";NA;"2";83.33;"1";"2";"2";"1";NA;"2";299
"TQRMNOQWYHINLNCDEHPJB00012553";1;1;2004;4;40;"S";29;256;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1100;"7";"7";"8";"7";NA;"8";275;"5";"6";"7";"5";NA;"7";275
"TQSMNOQWYHINLNCDEHPJB00012554";1;1;2004;4;40;"S";29;256;4;3;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;694;"4";"5";"6";"4";NA;"6";173.5;"3";"4";"5";"3";NA;"5";338
"TQTMNOQWYHINLNCDEHPJB00012555";1;1;2004;4;40;"S";29;256;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;800;"5";"6";"6";"5";NA;"6";400;"7";"7";"8";"7";NA;"8";313
"TQRMNOPPXHIPLLCDEHPJB00152412";1;1;2004;4;40;"S";29;335;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;1;7;1300;"8";"8";"9";"7";NA;"9";162.5;"3";"4";"5";"3";NA;"5";408
"TQRMNOPUVHIPLLCDEHPJB00152413";1;1;2004;4;40;"S";29;335;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;550;"3";"4";"5";"3";NA;"5";110;"2";"2";"3";"2";NA;"3";356
"TQRMNOPWYHIPLLCDEHPJB00152414";1;1;2004;4;40;"S";29;335;4;3;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;8;0;8;600;"4";"4";"5";"4";NA;"5";75;"1";"1";"2";"1";NA;"2";347
"TQRMNOQQPHIPLLCDEHPJB00152415";1;1;2004;4;40;"S";29;335;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;910;"6";"6";"7";"6";NA;"7";227.5;"4";"5";"6";"4";NA;"6";361
"TQRMNOQSXHIPLLCDEHPJB00152416";1;1;2004;4;40;"S";29;335;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;200;"1";"1";"1";"1";NA;"1";66.67;"1";"1";"2";"1";NA;"2";342
"TQRMNOQUXHIPLLCDEHPJB00152417";1;1;2004;4;40;"S";29;335;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;580;"4";"4";"5";"3";NA;"5";96.67;"2";"2";"3";"1";NA;"2";333
"TQRMNOQXTHIPLLCDEHPJB00152418";1;1;2004;4;40;"S";29;335;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;300;"2";"2";"2";"2";NA;"2";60;"1";"1";"2";"1";NA;"1";332
"TQRMNORPXHIPLLCDEHPJB00152419";1;1;2004;4;40;"S";29;335;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;180;"1";"1";"1";"1";NA;"1";45;"1";"1";"1";"1";NA;"1";370
"TQRMNORSPHIPLLCDEHPJB00152420";1;1;2004;4;40;"S";29;335;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;450;"3";"3";"4";"3";NA;"4";75;"1";"1";"2";"1";NA;"2";348
"TQRMNORVYHIPLLCDEHPJB00152421";1;1;2004;4;40;"S";29;335;2;2;2;2;4;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;8;4;4;200;"1";"1";"1";"1";NA;"1";25;"1";"1";"1";"1";NA;"1";306
"TQRMNOPTQHIOLPCDEHPJB00152382";1;1;2004;4;40;"S";29;281;3;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;450;"3";"3";"4";"3";NA;"4";225;"4";"5";"6";"4";NA;"6";296
"TQRMNOQQTHIOLPCDEHPJB00152384";1;1;2004;4;40;"S";29;281;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;2;7;1720;"9";"9";"9";"9";NA;"9";191.11;"4";"4";"5";"3";NA;"5";390
"TQRMNOQUPHIOLPCDEHPJB00152385";1;1;2004;4;40;"S";29;281;5;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;780;"5";"6";"6";"5";NA;"6";195;"4";"4";"5";"3";NA;"5";298
"TQSMNOQUPHIOLPCDEHPJB00152386";1;1;2004;4;40;"S";29;281;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;550;"3";"4";"5";"3";NA;"5";183.33;"3";"4";"5";"3";NA;"5";283
"TQRMNOQXUHIOLPCDEHPJB00152387";1;1;2004;4;40;"S";29;281;5;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;"2";"2";"3";"2";NA;"3";350;"6";"7";"8";"6";NA;"8";269
"TQRMNOQXUHIOLPCDEHPJB00152387";2;1;2004;4;40;"S";29;281;5;3;4;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;6;1;5;1785;"9";"9";"9";"9";NA;"9";297.5;"5";"6";"7";"5";NA;"7";319
"TQRMNORQVHIOLPCDEHPJB00152388";1;1;2004;4;40;"S";29;281;2;1;6;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;358;"2";"2";"3";"2";NA;"3";358;"6";"7";"8";"6";NA;"8";246
"TQRMNORWTHIOLPCDEHPJB00152389";1;1;2004;4;40;"S";29;281;4;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1008;"6";"7";"8";"6";NA;"8";504;"8";"8";"9";"8";NA;"9";293
"TQRMNOSPXHIOLPCDEHPJB00152390";1;1;2004;4;40;"S";29;281;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;876;"6";"6";"7";"5";NA;"7";219;"4";"5";"6";"4";NA;"6";308
"TQRMNOSQYHIOLPCDEHPJB00152391";1;1;2004;4;40;"S";29;281;2;2;6;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;430;"3";"3";"4";"2";NA;"4";107.5;"2";"2";"3";"2";NA;"3";275
"TQRMNOPSRHIOKUCDEHPJB00156302";1;1;2004;4;40;"S";29;390;4;3;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;782;"5";"6";"6";"5";NA;"6";130.33;"2";"3";"4";"2";NA;"3";480
"TQRMNOPVWHIOKUCDEHPJB00156303";1;1;2004;4;40;"S";29;390;4;3;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;582;"4";"4";"5";"3";NA;"5";116.4;"2";"2";"3";"2";NA;"3";408
"TQRMNOQPYHIOKUCDEHPJB00156304";1;1;2004;4;40;"S";29;390;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;3;3;150;"1";"1";"1";"1";NA;"1";25;"1";"1";"1";"1";NA;"1";377
"TQRMNOQTPHIOKUCDEHPJB00156305";1;1;2004;4;40;"S";29;390;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;0;4;250;"1";"1";"2";"1";NA;"2";62.5;"1";"1";"2";"1";NA;"1";426
"TQRMNOQYVHIOKUCDEHPJB00156306";1;1;2004;4;40;"S";29;390;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;300;"2";"2";"2";"2";NA;"2";100;"2";"2";"3";"2";NA;"2";378
"TQRMNOPWRHIOLPCDEHPJB00152383";1;1;2004;4;40;"S";29;281;5;4;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1100;"7";"7";"8";"7";NA;"8";275;"5";"6";"7";"5";NA;"7";330
"TQRMNOPVRHINLNCDEHPJB00012547";1;1;2004;4;40;"S";29;256;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;7;2;5;3000;"10";"10";"10";"10";NA;"10";428.57;"7";"8";"9";"7";NA;"9";339
"TQRMNORPYHIMLMCDEHPJB00152293";1;1;2004;4;40;"S";29;345;5;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1800;"9";"9";"9";"9";NA;"9";900;"9";"10";"10";"9";NA;"10";382
"TQRMNOQRRHIMLRCDEHPJB00012443";1;1;2004;4;40;"S";29;302;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1500;"8";"9";"9";"8";NA;"9";1500;"10";"10";"10";"10";NA;"10";357
"TQRMNOQRUHIMLRCDEHPJB00012444";1;1;2004;4;40;"S";29;302;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;500;"3";"4";"4";"3";NA;"4";250;"5";"5";"7";"4";NA;"7";350
"TQRMNOUUVHIKKPCDEHPJB00012217";1;1;2004;4;40;"S";29;472;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;500;"3";"4";"4";"3";NA;"4";500;"8";"8";"9";"7";NA;"9";492
"TQRMNORPYHIMLMCDEHPJB00152293";2;1;2004;4;40;"S";29;345;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;0;1;250;"1";"1";"2";"1";NA;"2";250;"5";"5";"7";"4";NA;"7";360
"TQRMNOPYSHLLKQCDEIGED00007798";1;1;2004;4;43;"N";0;85;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1900;"9";"9";"9";NA;"9";NA;380;"7";"7";"7";NA;"7";NA;90
"TQRMNOQRTHLLKQCDEIGED00007799";1;1;2004;4;43;"N";0;85;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;"2";"3";"2";NA;"3";NA;400;"7";"7";"7";NA;"8";NA;90
"TQRMNOPPXHLLKQCDEIGED00007797";1;1;2004;4;43;"N";0;85;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;790;"5";"6";"5";NA;"6";NA;395;"7";"7";"7";NA;"8";NA;88
"TQRMNOPQPHKNKUCDEIGED00152468";1;1;2004;4;43;"N";0;71;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1250;"7";"8";"8";NA;"8";NA;416.67;"7";"8";"7";NA;"8";NA;76
"TQRMNOPWPHKNKUCDEIGED00152469";1;1;2004;4;43;"N";0;71;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2000;"9";"9";"9";NA;"9";NA;500;"8";"8";"8";NA;"8";NA;74
"TQRMNOQPRHKNKUCDEIGED00152470";1;1;2004;4;43;"N";0;71;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;300;"2";"2";"2";NA;"2";NA;150;"3";"3";"3";NA;"4";NA;71
"TQRMNOQTQHKNKUCDEIGED00152471";1;1;2004;4;43;"N";0;71;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;500;"3";"4";"3";NA;"4";NA;83.33;"1";"2";"1";NA;"2";NA;71
"TQRMNOQUTHKNKUCDEIGED00156392";1;1;2004;4;43;"N";0;71;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2250;"9";"10";"10";NA;"10";NA;750;"9";"9";"9";NA;"9";NA;78
"TQRMNOPPUHJMLNCDEIGED00156357";1;1;2004;4;43;"N";0;163;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500;"3";"4";"3";NA;"4";NA;250;"5";"5";"5";NA;"6";NA;158
"TQRMNORWRHJMLNCDEIGED00156358";1;1;2004;4;43;"N";0;163;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;600;"4";"4";"4";NA;"5";NA;150;"3";"3";"3";NA;"4";NA;151
"TQRMNOPVWHJNLNCDEIGED00156374";1;1;2004;4;43;"N";0;165;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;800;"5";"6";"6";NA;"6";NA;200;"4";"4";"4";NA;"5";NA;177
"TQRMNOPSQHJNLNCDEIGED00156373";1;1;2004;4;43;"N";0;165;3;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1060;"7";"7";"7";NA;"7";NA;353.33;"6";"7";"6";NA;"7";NA;189
"TQRMNOQVTHJNLNCDEIGED00156375";1;1;2004;4;43;"N";0;165;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;600;"4";"4";"4";NA;"5";NA;120;"2";"3";"2";NA;"3";NA;176
"TQRMNORTQHJNLNCDEIGED00156376";1;1;2004;4;43;"N";0;165;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;4860;"10";"10";"10";NA;"10";NA;1215;"10";"10";"10";NA;"10";NA;191
"TQRMNOPYYHMNLMCDEIGED00156403";1;1;2004;4;43;"N";0;155;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;3020;"10";"10";"10";NA;"10";NA;1510;"10";"10";"10";NA;"10";NA;173
"TQRMNOPUVHMNLMCDEIGED00156402";1;1;2004;4;43;"N";0;155;2;1;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;400;"2";"3";"2";NA;"3";NA;400;"7";"7";"7";NA;"8";NA;147
"TQRMNOQTPHMNLMCDEIGED00007888";2;1;2004;4;43;"N";0;155;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;420;"3";"3";"3";NA;"3";NA;210;"4";"5";"4";NA;"5";NA;166
"TQRMNOQXRHMNLMCDEIGED00007889";1;1;2004;4;43;"N";0;155;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;"5";"6";"6";NA;"6";NA;400;"7";"7";"7";NA;"8";NA;166
"TQRMNOPQRHMNLMCDEIGED00017339";2;1;2004;4;43;"N";0;155;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1200;"7";"8";"8";NA;"8";NA;600;"8";"9";"9";NA;"9";NA;174
"TQRMNOQURHJOKRCDEIGED00156382";1;1;2004;4;43;"N";0;157;2;1;6;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;470;"3";"3";"3";NA;"4";NA;470;"7";"8";"8";NA;"8";NA;161
"TQRMNOSPWHJOKRCDEIGED00156384";1;1;2004;4;43;"N";0;157;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1700;"9";"9";"9";NA;"9";NA;566.67;"8";"9";"8";NA;"9";NA;189
"TQRMNORQRHJOKRCDEIGED00156383";1;1;2004;4;43;"N";0;157;3;2;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;200;"1";"1";"1";NA;"1";NA;100;"2";"2";"2";NA;"2";NA;158
"TQRMNOPSWHJOKRCDEIGED00156381";1;1;2004;4;43;"N";0;157;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;290;"1";"2";"1";NA;"2";NA;290;"5";"6";"5";NA;"6";NA;158
"TQRMNOSSPHMMKSCDEIGED00007869";2;1;2004;4;43;"N";0;151;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2100;"9";"10";"10";NA;"10";NA;700;"9";"9";"9";NA;"9";NA;155
"TQRMNOQVRHMMKSCDEIGED00007868";1;1;2004;4;43;"N";0;151;2;1;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1430;"8";"8";"8";NA;"9";NA;1430;"10";"10";"10";NA;"10";NA;148
"TQRMNOPSYHMMKSCDEIGED00007867";1;1;2004;4;43;"N";0;151;5;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1200;"7";"8";"8";NA;"8";NA;1200;"10";"10";"10";NA;"10";NA;146
"TQRMNOPYWHMMKSCDEIGED00017337";1;1;2004;4;43;"N";0;151;1;1;3;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;280;"1";"2";"1";NA;"2";NA;280;"5";"6";"5";NA;"6";NA;147
"TQRMNOQYQHJPKMCDEIGED00156385";1;1;2004;4;43;"N";0;191;2;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;346;"2";"2";"2";NA;"2";NA;173;"3";"4";"3";NA;"4";NA;195
"TQRMNOSVXHJPKMCDEIGED00156388";1;1;2004;4;43;"N";0;191;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQXVHKOKOCDEIGED00152477";1;1;2004;4;43;"N";0;167;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;"9";"9";"9";NA;"9";NA;2000;"10";"10";"10";NA;"10";NA;186
"TQRMNOQUSHKOKOCDEIGED00156395";1;1;2004;4;43;"N";0;167;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390;"2";"3";"2";NA;"3";NA;390;"7";"7";"7";NA;"8";NA;171
"TQRMNOPQTHKOKOCDEIGED00152476";1;1;2004;4;43;"N";0;167;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPURHKOKOCDEIGED00156393";1;1;2004;4;43;"N";0;167;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;615;"4";"5";"4";NA;"5";NA;307.5;"6";"6";"6";NA;"7";NA;191
"TQRMNOQRRHKOKOCDEIGED00156394";1;1;2004;4;43;"N";0;167;1;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;140;"1";"1";"1";NA;"1";NA;140;"3";"3";"2";NA;"3";NA;170
"TQRMNOQXPHMNKOCDEIGED00007881";2;1;2004;4;43;"N";0;150;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;2065;"9";"10";"10";NA;"10";NA;688.33;"9";"9";"9";NA;"9";NA;163
"TQRMNOQWXHLMKNCDEIGED00007803";1;1;2004;4;43;"N";0;118;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPUPHMNKOCDEIGED00152487";1;1;2004;4;43;"N";0;150;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1500;"8";"9";"9";NA;"9";NA;750;"9";"9";"9";NA;"9";NA;165
"TQRMNOPPWHMNKOCDEIGED00007879";1;1;2004;4;43;"N";0;150;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORSQHMNKOCDEIGED00007882";2;1;2004;4;43;"N";0;150;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1140;"7";"7";"7";NA;"8";NA;1140;"10";"10";"10";NA;"10";NA;155
"TQRMNOPYRHMNKOCDEIGED00007880";1;1;2004;4;43;"N";0;150;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700;"5";"5";"5";NA;"5";NA;350;"6";"7";"6";NA;"7";NA;165
"TQRMNOQVWHMOKQCDEIGED00156404";1;1;2004;4;43;"N";0;150;3;2;6;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;148
"TQRMNOPTRHMOKQCDEIGED00017340";2;1;2004;4;43;"N";0;150;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;"2";"2";"2";NA;"2";NA;300;"6";"6";"6";NA;"7";NA;165
"TQRMNOQRWHMOKQCDEIGED00007895";1;1;2004;4;43;"N";0;150;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;161
"TQRMNOPQTHMOKQCDEIGED00007893";1;1;2004;4;43;"N";0;150;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1380;"8";"8";"8";NA;"8";NA;460;"7";"8";"8";NA;"8";NA;172
"TQRMNOPXTHMOKQCDEIGED00007894";2;1;2004;4;43;"N";0;150;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;650;"4";"5";"5";NA;"5";NA;325;"6";"7";"6";NA;"7";NA;162
"TQRMNOPTUHKPKNCDEIGED00152482";1;1;2004;4;43;"N";0;192;1;1;6;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;530;"3";"4";"4";NA;"4";NA;265;"5";"5";"5";NA;"6";NA;196
"TQRMNOQVQHKPKNCDEIGED00152483";1;1;2004;4;43;"N";0;192;3;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;990;"6";"7";"6";NA;"7";NA;198;"4";"4";"3";NA;"5";NA;210
"TQRMNORRSHKPKNCDEIGED00152484";1;1;2004;4;43;"N";0;192;1;1;6;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;220;"1";"1";"1";NA;"1";NA;73.33;"1";"1";"1";NA;"2";NA;190
"TQRMNOPQTHKPKNCDEIGED00152481";1;1;2004;4;43;"N";0;192;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500;"3";"4";"3";NA;"4";NA;500;"8";"8";"8";NA;"8";NA;213
"TQRMNOQUYHLMLPCDEIGED00024202";1;1;2004;4;43;"N";0;146;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2930;"10";"10";"10";NA;"10";NA;1465;"10";"10";"10";NA;"10";NA;164
"TQRMNOQQRHLMLPCDEIGED00007813";1;1;2004;4;43;"N";0;146;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;480;"3";"3";"3";NA;"4";NA;240;"4";"5";"4";NA;"6";NA;161
"TQRMNOPVTHLMLPCDEIGED00007812";1;1;2004;4;43;"N";0;146;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1000;"6";"7";"7";NA;"7";NA;166.67;"3";"4";"3";NA;"4";NA;140
