"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOSUQHMLKPCDEFKID00173602";1;1;2006;2;43;"S";4;471;2;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300;"6";"6";"6";"6";NA;"6";650;"7";"8";"8";"7";NA;"8";787;2;0;1;0;0;0
"TQRMNORYYHLMLMCDEFKID00177726";1;1;2006;2;43;"S";4;494;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1000;"5";"5";"5";"5";NA;"5";333.33;"4";"5";"4";"4";NA;"4";805;2;0;98;0;0;0
"TQRMNORYYHLMLMCDEFKID00177726";2;1;2006;2;43;"S";4;494;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000;"5";"5";"5";"5";NA;"5";1000;"9";"9";"9";"9";NA;"9";720;1;0;98;0;0;0
"TQRMNOQVYHLMLMCDEFKID00177724";1;1;2006;2;43;"S";4;494;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;510;"2";"3";"2";"2";NA;"2";170;"2";"2";"2";"2";NA;"2";914;2;0;1;0;0;0
"TQRMNORPUHLMLMCDEFKID00223402";1;1;2006;2;43;"S";4;494;2;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;1450;"7";"7";"7";"6";NA;"7";483.33;"6";"7";"6";"6";NA;"7";909;2;0;98;0;0;0
"TQRMNOTRQHLMLMCDEFKID00177728";1;1;2006;2;43;"S";4;494;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;3;1;0;0;0
"TQRMNOSXQHLMLMCDEFKID00177727";1;1;2006;2;43;"S";4;494;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;6;0;2;0;0;0
"TQRMNORUYHLMLMCDEFKID00177725";1;1;2006;2;43;"S";4;494;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQYPHKNLUCDEFKID00219548";1;1;2006;2;43;"S";4;397;5;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1100;"5";"6";"5";"5";NA;"5";366.67;"5";"5";"5";"4";NA;"5";528;2;0;98;0;0;0
"TQRMNOQVWHKNLUCDEFKID00219547";1;1;2006;2;43;"S";4;397;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1500;"7";"7";"7";"6";NA;"7";750;"8";"8";"8";"8";NA;"9";528;2;0;98;0;0;0
"TQRMNOPXTHKNLUCDEFKID00219545";1;1;2006;2;43;"S";4;397;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;3;0;98;0;0;0
"TQRMNOPVPHKNLUCDEFKID00219544";1;1;2006;2;43;"S";4;397;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1300;"6";"6";"6";"6";NA;"6";433.33;"6";"6";"6";"5";NA;"6";559;2;0;98;0;0;0
"TQRMNORUYHKNLUCDEFKID00219549";1;1;2006;2;43;"S";4;397;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1560;"7";"7";"7";"7";NA;"7";312;"4";"5";"4";"4";NA;"4";588;2;1;98;0;0;0
"TQRMNOWURHJPKSCDEFKID00223451";1;1;2006;2;43;"S";4;740;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;230;"1";"1";"1";"1";NA;"1";57.5;"1";"1";"1";"1";NA;"1";984;2;0;98;0;0;0
"TQRMNOPTQHJPKSCDEFKID00223445";1;1;2006;2;43;"S";4;740;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;3;5;550;"2";"3";"2";"2";NA;"2";68.75;"1";"1";"1";"1";NA;"1";948;2;0;4;0;0;0
"TQRMNOVXXHJPKSCDEFKID00223449";1;1;2006;2;43;"S";4;740;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;757;"3";"4";"3";"3";NA;"3";189.25;"2";"3";"2";"2";NA;"2";845;2;3;1;0;0;0
"TQRMNOXWVHJPKSCDEFKID00223453";1;1;2006;2;43;"S";4;740;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1150;"5";"6";"6";"5";NA;"5";287.5;"4";"4";"3";"3";NA;"3";878;2;0;98;0;0;0
"TQRMNOTWUHJPKSCDEFKID00223447";1;1;2006;2;43;"S";4;740;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;3;0;0;0
"TQRMNOQRVHJPKSCDEFKID00223446";1;1;2006;2;43;"S";4;740;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;350;"1";"1";"1";"1";NA;"1";50;"1";"1";"1";"1";NA;"1";892;2;0;3;4;0;0
"TQRMNOWUPHJPKSCDEFKID00223450";1;1;2006;2;43;"S";4;740;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;850;"4";"4";"4";"4";NA;"4";170;"2";"2";"2";"2";NA;"2";1008;2;0;4;5;0;0
"TQRMNOUUQHJPKSCDEFKID00223448";1;1;2006;2;43;"S";4;740;4;3;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;0;6;800;"4";"4";"4";"3";NA;"4";133.33;"2";"2";"1";"1";NA;"1";918;2;0;3;4;5;0
"TQRMNOXPRHJPKSCDEFKID00223452";1;1;2006;2;43;"S";4;740;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;4;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;3;0;0;0
"TQRMNOQWXHMLKPCDEFKID00173599";1;1;2006;2;43;"S";4;471;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2000;"8";"8";"8";"8";NA;"8";666.67;"8";"8";"8";"7";NA;"8";892;2;0;3;4;0;0
"TQRMNOPSQHMLKPCDEFKID00177824";1;1;2006;2;43;"S";4;471;4;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;97;0;2;0;0;0
"TQRMNOTSRHMLKPCDEFKID00173603";1;1;2006;2;43;"S";4;471;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2000;"8";"8";"8";"8";NA;"8";500;"6";"7";"7";"6";NA;"7";829;2;0;98;0;0;0
"TQRMNOSTUHLKKSCDEFKID00177682";1;1;2006;2;43;"S";4;502;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;1200;"6";"6";"6";"5";NA;"6";400;"5";"6";"5";"5";NA;"5";516;1;2;3;0;0;0
"TQRMNOQURHLKKSCDEFKID00177679";1;1;2006;2;43;"S";4;502;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;98;0;0;0
"TQRMNOSWRHLKKSCDEFKID00223397";1;1;2006;2;43;"S";4;502;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNORURHLKKSCDEFKID00223396";1;1;2006;2;43;"S";4;502;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1200;"6";"6";"6";"5";NA;"6";1200;"9";"10";"10";"9";NA;"10";705;1;0;98;0;0;0
"TQRMNOTRPHLKKSCDEFKID00177683";1;1;2006;2;43;"S";4;502;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1200;"6";"6";"6";"5";NA;"6";1200;"9";"10";"10";"9";NA;"10";668;1;0;98;0;0;0
"TQRMNOPUXHLKKSCDEFKID00177678";1;1;2006;2;43;"S";4;502;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;2;0;0;0
"TQRMNOQPPHMNKUCDEFKID00177837";1;1;2006;2;43;"S";4;394;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;4;0;0;0
"TQSMNOQPPHMNKUCDEFKID00223405";1;1;2006;2;43;"S";4;394;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;1;0;0;0
"TQRMNOPVSHMNKUCDEFKID00223404";1;1;2006;2;43;"S";4;394;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2250;"8";"9";"9";"8";NA;"9";750;"8";"9";"8";"8";NA;"9";588;1;0;2;0;0;0
"TQRMNORTYHMNKUCDEFKID00173671";1;1;2006;2;43;"S";4;394;7;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2510;"9";"9";"9";"9";NA;"9";627.5;"7";"8";"7";"7";NA;"8";678;2;0;1;3;0;0
"TQRMNORXVHMNKUCDEFKID00173672";1;1;2006;2;43;"S";4;394;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;1;0;0;0
"TQRMNOPRVHMNKUCDEFKID00219406";1;1;2006;2;43;"S";4;394;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390;"1";"2";"1";"1";NA;"1";390;"5";"6";"5";"5";NA;"5";413;1;0;96;0;0;0
"TQRMNOQSYHMNKUCDEFKID00177838";1;1;2006;2;43;"S";4;394;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;830;"4";"4";"4";"4";NA;"4";830;"8";"9";"9";"8";NA;"9";452;1;0;98;0;0;0
"TQRMNOQYUHLKKSCDEFKID00177680";1;1;2006;2;43;"S";4;502;3;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;600;"3";"3";"3";"3";NA;"3";300;"4";"5";"4";"4";NA;"4";656;1;2;98;0;0;0
"TQRMNORYYHLKKSCDEFKID00177681";1;1;2006;2;43;"S";4;502;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2300;"8";"9";"9";"8";NA;"9";1150;"9";"10";"10";"9";NA;"10";861;1;3;98;0;0;0
"TQRMNOSRUHMNKUCDEFKID00177839";1;1;2006;2;43;"S";4;394;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;1;0;0;0
"TQRMNOQYRHMMLRCDEFKID00223425";1;1;2006;2;43;"S";4;527;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOSXYHMMLRCDEFKID00223426";1;1;2006;2;43;"S";4;527;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNORRQHKMLLCDEFKID00223465";1;1;2006;2;43;"S";4;484;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;400;"2";"2";"2";"1";NA;"1";400;"5";"6";"5";"5";NA;"5";453;1;0;98;0;0;0
"TQRMNOQXVHKMLLCDEFKID00223464";1;1;2006;2;43;"S";4;484;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;550;"2";"3";"2";"2";NA;"2";550;"7";"7";"7";"7";NA;"7";557;1;0;98;0;0;0
"TQRMNOPPVHJLKMCDEFKID00223238";1;1;2006;2;43;"S";4;426;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;3800;"10";"10";"10";"10";NA;"10";950;"9";"9";"9";"9";NA;"9";749;2;0;96;0;0;0
"TQRMNOPRXHJLKMCDEFKID00223239";1;1;2006;2;43;"S";4;426;5;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;96;0;2;0;0;0
"TQRMNOPWYHJLKMCDEFKID00223240";1;1;2006;2;43;"S";4;426;6;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;3;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;96;0;0;0
"TQRMNOQRQHJLKMCDEFKID00223241";1;1;2006;2;43;"S";4;426;3;2;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;800;"4";"4";"4";"3";NA;"4";400;"5";"6";"5";"5";NA;"5";592;2;0;1;0;0;0
"TQRMNOQTSHJLKMCDEFKID00223242";1;1;2006;2;43;"S";4;426;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;96;0;0;0
"TQRMNOQWTHJLKMCDEFKID00223243";1;1;2006;2;43;"S";4;426;6;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;0;7;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;3;4;5;0
"TQRMNOPVSHLKLMCDEFKID00177684";1;1;2006;2;43;"S";4;477;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;680;"3";"3";"3";"3";NA;"3";340;"4";"5";"4";"4";NA;"4";811;2;0;98;0;0;0
"TQRMNORPVHLKLMCDEFKID00177685";1;1;2006;2;43;"S";4;477;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;5300;"10";"10";"10";"10";NA;"10";1325;"10";"10";"10";"10";NA;"10";872;2;97;98;0;0;0
"TQRMNORVRHLKLMCDEFKID00177686";1;1;2006;2;43;"S";4;477;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;3;98;0;0;0
"TQRMNOSRRHLKLMCDEFKID00177687";1;1;2006;2;43;"S";4;477;3;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;2;98;0;0;0
"TQRMNOTRYHLKLMCDEFKID00177688";1;1;2006;2;43;"S";4;477;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;0;98;0;0;0
"TQRMNOTWXHLKLMCDEFKID00177689";1;1;2006;2;43;"S";4;477;5;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;0;5;2000;"8";"8";"8";"8";NA;"8";400;"5";"6";"5";"5";NA;"5";816;2;0;98;0;0;0
"TQRMNOUSRHLKLMCDEFKID00177690";1;1;2006;2;43;"S";4;477;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;0;3200;"9";"10";"10";"9";NA;"10";800;"8";"9";"8";"8";NA;"9";745;2;0;98;0;0;0
"TQRMNOUWQHKOKPCDEFKID00219570";1;1;2006;2;43;"S";4;410;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600;"3";"3";"3";"2";NA;"2";300;"4";"5";"4";"4";NA;"4";529;1;0;98;0;0;0
"TQRMNOURXHKOKPCDEFKID00219569";1;1;2006;2;43;"S";4;410;2;1;7;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;3;1;250;"1";"1";"1";"1";NA;"1";62.5;"1";"1";"1";"1";NA;"1";400;1;0;98;0;0;0
"TQRMNOSUSHKOKPCDEFKID00223391";1;1;2006;2;43;"S";4;410;4;4;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;7;2;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;5;6;0;0;0
"TQRMNOSPUHKOKPCDEFKID00219568";1;1;2006;2;43;"S";4;410;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1100;"5";"6";"5";"5";NA;"5";183.33;"2";"3";"2";"2";NA;"2";552;2;3;4;0;0;0
"TQRMNORUTHKOKPCDEFKID00219567";1;1;2006;2;43;"S";4;410;1;1;2;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;1;2;240;"1";"1";"1";"1";NA;"1";80;"1";"1";"1";"1";NA;"1";383;2;0;1;0;0;0
"TQRMNOQYWHKOKPCDEFKID00219566";1;1;2006;2;43;"S";4;410;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;1;3;98;0;0;0
"TQRMNOQTWHKOKPCDEFKID00219565";1;1;2006;2;43;"S";4;410;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;430;"2";"2";"2";"2";NA;"2";430;"6";"6";"6";"5";NA;"6";446;1;0;98;0;0;0
"TQRMNOPYWHKOKPCDEFKID00219564";1;1;2006;2;43;"S";4;410;3;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;7;1380;"6";"7";"6";"6";NA;"6";172.5;"2";"2";"2";"2";NA;"2";837;1;3;2;0;0;0
"TQRMNOPSSHKOKPCDEFKID00219563";1;1;2006;2;43;"S";4;410;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;96;0;98;0;0;0
"TQRMNOPRRHMMMLCDEFKID00173641";1;1;2006;2;43;"S";4;463;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;517;"2";"3";"2";"2";NA;"2";258.5;"3";"4";"3";"3";NA;"3";718;2;0;1;0;0;0
"TQRMNORXQHMMMLCDEFKID00173648";1;1;2006;2;43;"S";4;463;3;3;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;60;"1";"1";"1";"1";NA;"1";60;"1";"1";"1";"1";NA;"1";595;1;0;98;0;0;0
"TQRMNORTYHMMMLCDEFKID00173647";1;1;2006;2;43;"S";4;463;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2700;"9";"9";"9";"9";NA;"9";675;"8";"8";"8";"7";NA;"8";887;2;0;4;0;0;0
"TQRMNOQVWHMMMLCDEFKID00173643";1;1;2006;2;43;"S";4;463;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;900;"4";"5";"4";"4";NA;"4";300;"4";"5";"4";"4";NA;"4";934;2;0;1;0;0;0
"TQRMNOSPXHMMMLCDEFKID00177832";1;1;2006;2;43;"S";4;463;2;1;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2780;"9";"9";"9";"9";NA;"9";695;"8";"8";"8";"8";NA;"8";973;2;0;98;0;0;0
"TQRMNOPWRHMPLMCDEFKID00173753";1;1;2006;2;43;"S";4;532;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2800;"9";"9";"9";"9";NA;"10";560;"7";"7";"7";"7";NA;"7";841;2;3;98;0;0;0
"TQSMNOPWRHMPLMCDEFKID00177847";1;1;2006;2;43;"S";4;532;1;1;2;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1650;"7";"8";"7";"7";NA;"7";412.5;"5";"6";"5";"5";NA;"6";707;2;0;98;0;0;0
"TQRMNORPRHMPLMCDEFKID00173756";1;1;2006;2;43;"S";4;532;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1200;"6";"6";"6";"5";NA;"6";400;"5";"6";"5";"5";NA;"5";697;2;0;4;0;0;0
"TQSMNORPRHMPLMCDEFKID00223409";1;1;2006;2;43;"S";4;532;3;1;6;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200;"6";"6";"6";"5";NA;"6";600;"7";"8";"7";"7";NA;"8";739;2;0;1;0;0;0
"TQRMNOPYSHMPLMCDEFKID00173754";1;1;2006;2;43;"S";4;532;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1000;"5";"5";"5";"5";NA;"5";250;"3";"4";"3";"3";NA;"3";673;2;0;98;0;0;0
"TQRMNOQTYHMPLMCDEFKID00173755";1;1;2006;2;43;"S";4;532;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;"4";"4";"4";"3";NA;"4";400;"5";"6";"5";"5";NA;"5";683;1;0;98;0;0;0
"TQRMNORUVHMPLMCDEFKID00173758";1;1;2006;2;43;"S";4;532;1;1;3;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1325;"6";"7";"6";"6";NA;"6";331.25;"4";"5";"4";"4";NA;"4";626;2;0;98;0;0;0
"TQRMNORYXHMPLMCDEFKID00173759";1;1;2006;2;43;"S";4;532;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1200;"6";"6";"6";"5";NA;"6";200;"3";"3";"2";"2";NA;"2";788;2;3;4;0;0;0
"TQRMNORWWHLNMMCDEFKID00177793";1;1;2006;2;43;"S";4;404;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
"TQRMNOQRTHLNMMCDEFKID00177789";1;1;2006;2;43;"S";4;404;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1240;"6";"6";"6";"6";NA;"6";620;"7";"8";"7";"7";NA;"8";549;1;0;2;0;0;0
"TQRMNORSTHLNMMCDEFKID00177791";1;1;2006;2;43;"S";4;404;1;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;780;"4";"4";"4";"3";NA;"3";390;"5";"6";"5";"5";NA;"5";433;2;0;1;0;0;0
"TQRMNOPRQHLNMMCDEFKID00177786";1;1;2006;2;43;"S";4;404;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390;"1";"2";"1";"1";NA;"1";390;"5";"6";"5";"5";NA;"5";424;1;0;98;0;0;0
"TQRMNOPUPHLNMMCDEFKID00177787";1;1;2006;2;43;"S";4;404;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1500;"7";"7";"7";"6";NA;"7";375;"5";"5";"5";"5";NA;"5";477;2;0;98;0;0;0
"TQRMNORPYHLNMMCDEFKID00196734";1;1;2006;2;43;"S";4;404;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;7;1;6;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0;2;0;98;0;0;0
