"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOQQUHIPKPCDEFNFF00178159";1;1;2005;3;41;"N";0;242;3;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;835;"4";"5";"6";NA;"5";NA;139.17;"2";"2";"4";NA;"3";NA;281
"TQRMNORRSHINLOCDEFNFF00197057";1;1;2005;3;41;"N";0;251;5;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;670;"3";"4";"5";NA;"4";NA;134;"2";"2";"3";NA;"3";NA;359
"TQRMNOQUTHINKMCDEFNFF00150397";2;1;2005;3;41;"N";0;156;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;380;"2";"2";"3";NA;"2";NA;76;"1";"1";"2";NA;"1";NA;208
"TQRMNOPTYHIMLLCDEFNFF00147879";1;1;2005;3;41;"N";0;145;3;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQWVHKKKNCDEHIBB00151806";1;1;2005;3;40;"N";0;198;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;1;2;1850;"8";"8";"9";NA;"8";NA;616.67;"8";"8";"9";NA;"8";NA;344
"TQRMNORWQHKKKNCDEHIBB00151808";1;1;2005;3;40;"N";0;198;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQPSHKLKNCDEHIBB00151814";1;1;2005;3;40;"N";0;198;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;8;1;7;3900;"10";"10";"10";NA;"10";NA;487.5;"7";"7";"8";NA;"7";NA;284
"TQRMNOQPSHKLKNCDEHIBB00151814";2;1;2005;3;40;"N";0;198;1;1;6;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;3;0;3;550;"3";"3";"4";NA;"3";NA;183.33;"3";"3";"4";NA;"4";NA;275
"TQRMNOQUYHKLKNCDEHIBB00151815";1;1;2005;3;40;"N";0;198;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2800;"9";"10";"10";NA;"10";NA;933.33;"9";"9";"10";NA;"9";NA;277
"TQRMNOPTYHKLKNCDEHIBB00151813";1;1;2005;3;40;"N";0;198;4;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;0;2;990;"5";"6";"6";NA;"6";NA;495;"7";"7";"8";NA;"8";NA;216
"TQRMNORQXHKLKNCDEHIBB00151816";1;1;2005;3;40;"N";0;198;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;1000;"5";"6";"6";NA;"6";NA;333.33;"5";"5";"7";NA;"6";NA;232
"TQRMNOPURHMNKTCDEHIBB00198386";1;1;2005;3;40;"N";0;164;5;1;8;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;191
"TQRMNOPQQHMNKTCDEHIBB00198385";1;1;2005;3;40;"N";0;164;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1200;"6";"6";"7";NA;"7";NA;600;"7";"8";"9";NA;"8";NA;148
"TQRMNOQURHMNKTCDEHIBB00198387";1;1;2005;3;40;"N";0;164;3;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;798;"4";"5";"5";NA;"5";NA;399;"6";"6";"7";NA;"7";NA;168
"TQRMNOQYWHMNKTCDEHIBB00198388";1;1;2005;3;40;"N";0;164;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1000;"5";"6";"6";NA;"6";NA;200;"3";"3";"5";NA;"4";NA;184
"TQRMNORTTHMNKTCDEHIBB00198389";1;1;2005;3;40;"N";0;164;2;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;750;"4";"4";"5";NA;"5";NA;150;"2";"3";"3";NA;"3";NA;189
"TQRMNOPPWHJMKRCDEHIBB00146372";1;1;2005;3;40;"N";0;132;3;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;420;"2";"2";"3";NA;"2";NA;420;"6";"6";"8";NA;"7";NA;119
"TQRMNOPSWHJMKRCDEHIBB00151801";1;1;2005;3;40;"N";0;132;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;2400;"9";"9";"9";NA;"9";NA;800;"8";"9";"9";NA;"9";NA;162
"TQRMNORPSHJMKRCDEHIBB00146374";1;1;2005;3;40;"N";0;132;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3700;"10";"10";"10";NA;"10";NA;1233.33;"9";"10";"10";NA;"10";NA;163
"TQRMNOPUSHJMKRCDEHIBB00146373";1;1;2005;3;40;"N";0;132;6;5;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10;2;8;2850;"9";"10";"10";NA;"10";NA;285;"4";"5";"6";NA;"5";NA;153
"TQRMNOPQVHMOKQCDEHIBB00198404";1;1;2005;3;40;"N";0;173;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQTSHLNKOCDEHIBB00179364";1;1;2005;3;40;"N";0;210;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;1;2;200;"1";"1";"1";NA;"1";NA;66.67;"1";"1";"1";NA;"1";NA;207
"TQRMNOQYXHLNKOCDEHIBB00179365";1;1;2005;3;40;"N";0;210;1;1;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;410;"2";"2";"3";NA;"2";NA;82;"1";"1";"2";NA;"1";NA;228
"TQRMNORWWHLNKOCDEHIBB00179366";1;1;2005;3;40;"N";0;210;4;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;825;"4";"5";"6";NA;"5";NA;165;"2";"3";"4";NA;"3";NA;237
"TQRMNOPPTHLLKSCDEHIBB00179342";1;1;2005;3;40;"N";0;187;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;2400;"9";"9";"9";NA;"9";NA;600;"7";"8";"9";NA;"8";NA;223
"TQRMNOPXPHLLKSCDEHIBB00179343";1;1;2005;3;40;"N";0;187;4;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;750;"4";"4";"5";NA;"5";NA;375;"5";"6";"7";NA;"6";NA;216
"TQRMNOQUQHLLKSCDEHIBB00179344";1;1;2005;3;40;"N";0;187;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;750;"4";"4";"5";NA;"5";NA;187.5;"3";"3";"4";NA;"4";NA;211
"TQRMNOQUQHLLKSCDEHIBB00179344";2;1;2005;3;40;"N";0;187;1;1;6;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;0;0;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORQWHLLKSCDEHIBB00179345";1;1;2005;3;40;"N";0;187;5;2;6;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;150;"1";"1";"1";NA;"1";NA;50;"1";"1";"1";NA;"1";NA;204
"TQRMNORWVHLLKSCDEHIBB00179346";1;1;2005;3;40;"N";0;187;3;3;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;5;2;3;1575;"7";"8";"8";NA;"8";NA;315;"5";"5";"7";NA;"6";NA;233
"TQRMNOPTRHMMKMCDEHIBB00198359";1;1;2005;3;40;"N";0;132;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;6;0;6;2075;"8";"9";"9";NA;"9";NA;345.83;"5";"6";"7";NA;"6";NA;145
"TQRMNOQPQHMMKMCDEHIBB00198360";1;1;2005;3;40;"N";0;132;3;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;1150;"6";"6";"7";NA;"7";NA;230;"3";"4";"5";NA;"4";NA;150
"TQRMNOQUTHMMKMCDEHIBB00198361";1;1;2005;3;40;"N";0;132;3;3;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;2;2;200;"1";"1";"1";NA;"1";NA;50;"1";"1";"1";NA;"1";NA;142
"TQRMNORPYHMMKMCDEHIBB00198362";1;1;2005;3;40;"N";0;132;3;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;410;"2";"2";"3";NA;"2";NA;205;"3";"4";"5";NA;"4";NA;135
"TQRMNORVVHMMKMCDEHIBB00198363";1;1;2005;3;40;"N";0;132;2;1;1;2;4;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;10;5;5;550;"3";"3";"4";NA;"3";NA;55;"1";"1";"1";NA;"1";NA;94
"TQRMNORYQHLOKTCDEHIBB00179393";1;1;2005;3;40;"N";0;163;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;800;"4";"5";"5";NA;"5";NA;800;"8";"9";"9";NA;"9";NA;155
"TQRMNOPPUHLOKTCDEHIBB00179389";1;1;2005;3;40;"N";0;163;6;3;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;920;"5";"5";"6";NA;"6";NA;920;"9";"9";"10";NA;"9";NA;160
"TQRMNOQWUHLOKTCDEHIBB00179391";1;1;2005;3;40;"N";0;163;3;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;562;"3";"3";"4";NA;"3";NA;187.33;"3";"3";"4";NA;"4";NA;185
"TQRMNOQPYHLOKTCDEHIBB00179390";1;1;2005;3;40;"N";0;163;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;2;4;750;"4";"4";"5";NA;"5";NA;125;"2";"2";"3";NA;"2";NA;195
"TQRMNORRUHLOKTCDEHIBB00179392";1;1;2005;3;40;"N";0;163;6;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;498;"2";"3";"3";NA;"3";NA;166;"2";"3";"4";NA;"3";NA;188
"TQRMNOQRQHMNLRCDEHIBB00198396";1;1;2005;3;40;"N";0;170;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;2;3;1075;"6";"6";"7";NA;"6";NA;215;"3";"4";"5";NA;"4";NA;209
"TQRMNORTUHMNLRCDEHIBB00198398";1;1;2005;3;40;"N";0;170;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;6;3;3;450;"2";"2";"3";NA;"3";NA;75;"1";"1";"2";NA;"1";NA;189
"TQRMNOQVTHMNLRCDEHIBB00198397";1;1;2005;3;40;"N";0;170;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;6;2;4;1190;"6";"6";"7";NA;"7";NA;198.33;"3";"3";"4";NA;"4";NA;177
"TQRMNOPXYHMNLRCDEHIBB00198395";1;1;2005;3;40;"N";0;170;3;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;8;0;8;780;"4";"5";"5";NA;"5";NA;97.5;"1";"2";"2";NA;"2";NA;211
"TQRMNOPTPHMMKQCDEHIBB00198364";1;1;2005;3;40;"N";0;159;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;4;1;3;1420;"7";"7";"8";NA;"7";NA;355;"5";"6";"7";NA;"6";NA;189
"TQRMNOPYTHMOKQCDEHIBB00198406";1;1;2005;3;40;"N";0;173;3;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;9;0;9;1480;"7";"7";"8";NA;"8";NA;164.44;"2";"3";"4";NA;"3";NA;234
"TQRMNOQSRHMOKQCDEHIBB00198407";1;1;2005;3;40;"N";0;173;3;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;1275;"6";"7";"7";NA;"7";NA;637.5;"8";"8";"9";NA;"9";NA;188
"TQRMNOPURHJOKRCDEHIBB00146405";1;1;2005;3;40;"N";0;154;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;4;0;4;250;"1";"1";"1";NA;"1";NA;62.5;"1";"1";"1";NA;"1";NA;114
"TQRMNOQQRHJOKRCDEHIBB00146406";1;1;2005;3;40;"N";0;154;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQXPHJOKRCDEHIBB00146407";1;1;2005;3;40;"N";0;154;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1200;"6";"6";"7";NA;"7";NA;1200;"9";"10";"10";NA;"10";NA;146
"TQRMNORUYHJOKRCDEHIBB00146408";2;1;2005;3;40;"N";0;154;1;1;3;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;600;"3";"3";"4";NA;"4";NA;200;"3";"3";"5";NA;"4";NA;163
"TQRMNOSRXHJOKRCDEHIBB00146409";1;1;2005;3;40;"N";0;154;4;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1993;"8";"9";"9";NA;"9";NA;664.33;"8";"8";"9";NA;"9";NA;129
"TQRMNOQSRHKNLLCDEHIBB00151843";1;1;2005;3;40;"N";0;158;3;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;7;4;3;1000;"5";"6";"6";NA;"6";NA;142.86;"2";"2";"3";NA;"3";NA;181
"TQRMNOQWRHKNLLCDEHIBB00151844";1;1;2005;3;40;"N";0;158;2;1;6;3;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;450;"2";"2";"3";NA;"3";NA;450;"6";"7";"8";NA;"7";NA;159
"TQRMNOQWRHKNLLCDEHIBB00151844";2;1;2005;3;40;"N";0;158;1;1;6;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;1;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQWRHKNLLCDEHIBB00151844";3;1;2005;3;40;"N";0;158;1;1;6;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;230;"1";"1";"1";NA;"1";NA;115;"2";"2";"3";NA;"2";NA;186
"TQRMNOPSPHLLKOCDEHIBB00179338";1;1;2005;3;40;"N";0;186;4;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;4;0;4;1080;"6";"6";"7";NA;"6";NA;270;"4";"5";"6";NA;"5";NA;182
"TQRMNOPXXHLLKOCDEHIBB00179339";1;1;2005;3;40;"N";0;186;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;500;"2";"3";"3";NA;"3";NA;500;"7";"7";"8";NA;"8";NA;221
"TQRMNOQTQHLLKOCDEHIBB00179340";1;1;2005;3;40;"N";0;186;11;3;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4800;"10";"10";"10";NA;"10";NA;2400;"10";"10";"10";NA;"10";NA;202
"TQRMNOPYUHJKKMCDEHIBB00146359";1;1;2005;3;40;"N";0;168;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;2800;"9";"10";"10";NA;"10";NA;1400;"10";"10";"10";NA;"10";NA;290
"TQRMNOQSTHJKKMCDEHIBB00146360";1;1;2005;3;40;"N";0;168;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPYSHMMKQCDEHIBB00198365";1;1;2005;3;40;"N";0;159;4;4;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;1250;"6";"7";"7";NA;"7";NA;250;"4";"4";"6";NA;"5";NA;173
"TQRMNOQTSHMMKQCDEHIBB00198366";1;1;2005;3;40;"N";0;159;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;7;3;4;2350;"9";"9";"9";NA;"9";NA;335.71;"5";"5";"7";NA;"6";NA;194
"TQRMNORPQHMMKQCDEHIBB00198367";1;1;2005;3;40;"N";0;159;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;5;0;5;2100;"8";"9";"9";NA;"9";NA;420;"6";"6";"8";NA;"7";NA;170
"TQRMNORUUHMMKQCDEHIBB00198368";1;1;2005;3;40;"N";0;159;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;6;0;6;1200;"6";"6";"7";NA;"7";NA;200;"3";"3";"4";NA;"4";NA;156
"TQRMNOQYVHLLKOCDEHIBB00179341";1;1;2005;3;40;"N";0;186;6;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2775;"9";"10";"10";NA;"10";NA;925;"9";"9";"10";NA;"9";NA;205
"TQRMNORPWHJMKRCDEHIBB00179332";1;1;2005;3;40;"N";0;132;3;1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1050;"5";"6";"7";NA;"6";NA;1050;"9";"10";"10";NA;"10";NA;136
"TQRMNOPTUHJLKQCDEHIBB00146365";1;1;2005;3;40;"N";0;207;4;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1150;"6";"6";"7";NA;"7";NA;575;"7";"8";"9";NA;"8";NA;274
"TQRMNOQSRHJLKQCDEHIBB00146366";1;1;2005;3;40;"N";0;207;6;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQUWHJLKQCDEHIBB00146367";1;1;2005;3;40;"N";0;207;3;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;5;0;5;1100;"6";"6";"7";NA;"6";NA;220;"3";"4";"5";NA;"4";NA;217
"TQRMNOPYPHKNLLCDEHIBB00151842";1;1;2005;3;40;"N";0;158;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1781;"8";"8";"9";NA;"8";NA;593.67;"7";"8";"9";NA;"8";NA;177
"TQRMNOPURHMOKQCDEHIBB00198405";1;1;2005;3;40;"N";0;173;3;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390;"2";"2";"2";NA;"2";NA;390;"6";"6";"7";NA;"7";NA;161
"TQRMNOPURHMOKQCDEHIBB00198405";2;1;2005;3;40;"N";0;173;1;1;6;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQUWHJNLSCDEHIBB00146398";1;1;2005;3;40;"N";0;213;4;3;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;750;"4";"4";"5";NA;"5";NA;125;"2";"2";"3";NA;"2";NA;207
"TQRMNORSTHJNLSCDEHIBB00146399";2;1;2005;3;40;"N";0;213;1;1;6;4;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;0;1;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;248
"TQSMNORSTHJNLSCDEHIBB00179333";1;1;2005;3;40;"N";0;213;1;1;6;4;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1400;"7";"7";"8";NA;"7";NA;1400;"10";"10";"10";NA;"10";NA;248
"TQRMNOSQPHJNLSCDEHIBB00146400";1;1;2005;3;40;"N";0;213;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;6;2;4;550;"3";"3";"4";NA;"3";NA;91.67;"1";"1";"2";NA;"2";NA;213
"TQRMNOPRYHJKKMCDEHIBB00146358";1;1;2005;3;40;"N";0;168;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;2200;"9";"9";"9";NA;"9";NA;440;"6";"7";"8";NA;"7";NA;271
"TQRMNOPPSHKMKSCDEHIBB00151825";1;1;2005;3;40;"N";0;177;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQWPHKMKSCDEHIBB00151827";1;1;2005;3;40;"N";0;177;6;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7000;"10";"10";"10";NA;"10";NA;3500;"10";"10";"10";NA;"10";NA;189
"TQRMNOPTWHKMLMCDEHIBB00155795";1;1;2005;3;40;"N";0;166;2;2;6;3;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;0;2;280;"1";"1";"2";NA;"1";NA;140;"2";"2";"3";NA;"3";NA;170
"TQRMNOQPVHKMLMCDEHIBB00155796";1;1;2005;3;40;"N";0;166;3;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;8;1;7;1680;"8";"8";"8";NA;"8";NA;210;"3";"4";"5";NA;"4";NA;259
"TQRMNOQWSHKMLMCDEHIBB00151828";1;1;2005;3;40;"N";0;166;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1030;"5";"6";"7";NA;"6";NA;343.33;"5";"6";"7";NA;"6";NA;205
"TQRMNORSQHKMLMCDEHIBB00151829";1;1;2005;3;40;"N";0;166;3;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;850;"4";"5";"6";NA;"5";NA;283.33;"4";"5";"6";NA;"5";NA;146
"TQRMNOSPPHKMLMCDEHIBB00198340";1;1;2005;3;40;"N";0;166;5;3;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;7;4;3;630;"3";"4";"4";NA;"4";NA;90;"1";"1";"2";NA;"2";NA;208
"TQRMNOPVRHLNLQCDEHIBB00179378";2;1;2005;3;40;"N";0;207;3;1;6;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPPXHLNLQCDEHIBB00179376";1;1;2005;3;40;"N";0;207;3;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;2;4;1810;"8";"8";"9";NA;"8";NA;301.67;"5";"5";"6";NA;"6";NA;287
"TQRMNOPTYHLNLQCDEHIBB00179377";1;1;2005;3;40;"N";0;207;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2170;"9";"9";"9";NA;"9";NA;434;"6";"7";"8";NA;"7";NA;233
"TQRMNOQSTHLNLQCDEHIBB00179379";1;1;2005;3;40;"N";0;207;8;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3200;"10";"10";"10";NA;"10";NA;1066.67;"9";"10";"10";NA;"10";NA;189
"TQRMNORQUHLNLQCDEHIBB00179380";1;1;2005;3;40;"N";0;207;2;2;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;6;3;3;330;"1";"2";"2";NA;"2";NA;55;"1";"1";"1";NA;"1";NA;178
"TQRMNOQRUHIOKSCDEFJAH00150000";1;1;2005;3;43;"N";0;960;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORQQHIMLTCDEFJAH00177607";1;1;2005;3;43;"N";0;312;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;570;"3";"3";"3";NA;"3";NA;190;"3";"3";"3";NA;"4";NA;423
"TQRMNORXYHIMLTCDEFJAH00177608";1;1;2005;3;43;"N";0;312;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
