"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNORYTHMNLMCDEHLEH00175736";1;1;2005;1;40;"N";0;145;3;3;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;895;"5";"6";"6";NA;"6";NA;298.33;"5";"5";"7";NA;"6";NA;166
"TQRMNORRXHMNLMCDEHLEH00175735";1;1;2005;1;40;"N";0;145;3;3;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;800;"5";"5";"6";NA;"5";NA;160;"3";"3";"4";NA;"4";NA;151
"TQRMNORUWHKMLQCDEHLEH00024291";1;1;2005;1;40;"N";0;168;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;350;"2";"2";"2";NA;"2";NA;175;"3";"3";"4";NA;"4";NA;212
"TQRMNORTUHKMLQCDEHLEH00024290";1;1;2005;1;40;"N";0;168;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;700;"4";"4";"5";NA;"5";NA;175;"3";"3";"4";NA;"4";NA;178
"TQRMNOQPYHKMLQCDEHLEH00024288";1;1;2005;1;40;"N";0;168;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;780;"5";"5";"5";NA;"5";NA;195;"3";"4";"5";NA;"4";NA;188
"TQRMNOPSWHKMLQCDEHLEH00024287";1;1;2005;1;40;"N";0;168;6;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2177;"9";"9";"9";NA;"9";NA;435.4;"7";"7";"8";NA;"8";NA;211
"TQRMNORPWHKMLQCDEHLEH00024289";1;1;2005;1;40;"N";0;168;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;514;"3";"3";"4";NA;"3";NA;257;"4";"5";"6";NA;"5";NA;171
"TQRMNORSWHKMKOCDEHLEH00024274";1;1;2005;1;40;"N";0;189;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;100;"1";"1";"1";NA;"1";NA;33.33;"1";"1";"1";NA;"1";NA;213
"TQRMNOSPQHKMKOCDEHLEH00024275";1;1;2005;1;40;"N";0;189;6;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;425;"2";"3";"3";NA;"3";NA;85;"1";"2";"2";NA;"2";NA;226
"TQRMNOQRVHLLKQCDEHLEH00008031";1;1;2005;1;40;"N";0;146;3;2;6;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1220;"7";"7";"8";NA;"7";NA;1220;"10";"10";"10";NA;"10";NA;154
"TQRMNORTRHLLKQCDEHLEH00008033";1;1;2005;1;40;"N";0;146;4;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3500;"10";"10";"10";NA;"10";NA;3500;"10";"10";"10";NA;"10";NA;167
"TQRMNOPPUHLLKQCDEHLEH00008029";1;1;2005;1;40;"N";0;146;3;1;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2900;"10";"10";"10";NA;"10";NA;2900;"10";"10";"10";NA;"10";NA;158
"TQRMNOQXTHLLKQCDEHLEH00008032";1;1;2005;1;40;"N";0;146;4;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4600;"10";"10";"10";NA;"10";NA;2300;"10";"10";"10";NA;"10";NA;203
"TQRMNOPWXHLLKQCDEHLEH00008030";1;1;2005;1;40;"N";0;146;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;1;5;1150;"6";"7";"7";NA;"7";NA;191.67;"3";"4";"5";NA;"4";NA;161
"TQRMNOSSTHKMKOCDEHLEH00024277";1;1;2005;1;40;"N";0;189;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQVYHKNKUCDEHLEH00024308";1;1;2005;1;40;"N";0;127;3;3;1;2;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;1705;"8";"9";"9";NA;"9";NA;284.17;"5";"5";"6";NA;"6";NA;138
"TQRMNOPSPHKNKUCDEHLEH00024305";1;1;2005;1;40;"N";0;127;3;2;1;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORQWHKNKUCDEHLEH00024309";1;1;2005;1;40;"N";0;127;3;3;6;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;3;5;845;"5";"5";"6";NA;"6";NA;105.63;"2";"2";"3";NA;"2";NA;120
"TQRMNOQRWHMMKMCDEHLEH00175693";1;1;2005;1;40;"N";0;138;6;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;3170;"10";"10";"10";NA;"10";NA;792.5;"9";"9";"10";NA;"9";NA;181
"TQRMNORTPHMMKMCDEHLEH00175696";1;1;2005;1;40;"N";0;138;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;1230;"7";"7";"8";NA;"7";NA;615;"8";"9";"9";NA;"9";NA;174
"TQRMNOPWSHMMKMCDEHLEH00175692";1;1;2005;1;40;"N";0;138;3;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;450;"2";"3";"3";NA;"3";NA;225;"4";"4";"5";NA;"5";NA;162
"TQRMNOQWWHMMKMCDEHLEH00175694";1;1;2005;1;40;"N";0;138;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORSUHMMKMCDEHLEH00175695";1;1;2005;1;40;"N";0;138;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1500;"8";"8";"8";NA;"8";NA;375;"6";"7";"7";NA;"7";NA;179
"TQRMNOPPXHLNKRCDEHLEH00008067";1;1;2005;1;40;"N";0;113;4;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;650;"4";"4";"5";NA;"4";NA;650;"8";"9";"9";NA;"9";NA;118
"TQRMNOQSRHLNKRCDEHLEH00008071";1;1;2005;1;40;"N";0;113;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;600;"3";"4";"4";NA;"4";NA;150;"2";"3";"4";NA;"3";NA;126
"TQRMNOQVVHLNKRCDEHLEH00008072";1;1;2005;1;40;"N";0;113;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;8;1;7;3745;"10";"10";"10";NA;"10";NA;468.13;"7";"8";"8";NA;"8";NA;140
"TQRMNOPTWHLNKRCDEHLEH00008068";1;1;2005;1;40;"N";0;113;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1675;"8";"8";"9";NA;"8";NA;558.33;"8";"8";"9";NA;"8";NA;125
"TQSMNOPTWHLNKRCDEHLEH00024325";1;1;2005;1;40;"N";0;113;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;914;"6";"6";"6";NA;"6";NA;304.67;"5";"6";"7";NA;"6";NA;130
"TQRMNOPXSHLNKRCDEHLEH00008069";1;1;2005;1;40;"N";0;113;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;625;"4";"4";"4";NA;"4";NA;104.17;"2";"2";"2";NA;"2";NA;108
"TQSMNOPXSHLNKRCDEHLEH00008070";1;1;2005;1;40;"N";0;113;2;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPYRHLNLPCDEHLEH00008079";2;1;2005;1;40;"N";0;140;2;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;870;"5";"6";"6";NA;"6";NA;435;"7";"7";"8";NA;"8";NA;145
"TQRMNORXYHLNLPCDEHLEH00008081";1;1;2005;1;40;"N";0;140;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1005;"6";"6";"7";NA;"7";NA;251.25;"4";"5";"6";NA;"5";NA;160
"TQRMNORRTHLNLPCDEHLEH00008080";1;1;2005;1;40;"N";0;140;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;5;2;3;888;"5";"6";"6";NA;"6";NA;177.6;"3";"3";"5";NA;"4";NA;167
"TQRMNOPQVHJKKMCDEHLEH00155927";1;1;2005;1;40;"N";0;180;5;4;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORWYHJKKMCDEHLEH00155931";1;1;2005;1;40;"N";0;180;3;2;2;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;720;"4";"5";"5";NA;"5";NA;720;"9";"9";"9";NA;"9";NA;188
"TQRMNOQTWHJKKMCDEHLEH00155929";1;1;2005;1;40;"N";0;180;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPXQHJKKMCDEHLEH00155928";1;1;2005;1;40;"N";0;180;5;4;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;2770;"10";"10";"10";NA;"10";NA;461.67;"7";"8";"8";NA;"8";NA;217
"TQRMNOPXVHJMLTCDEHLEH00155959";1;1;2005;1;40;"N";0;148;4;3;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;5670;"10";"10";"10";NA;"10";NA;945;"9";"10";"10";NA;"10";NA;205
"TQRMNOQRTHJMLTCDEHLEH00155960";1;1;2005;1;40;"N";0;148;4;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1950;"9";"9";"9";NA;"9";NA;487.5;"7";"8";"8";NA;"8";NA;197
"TQRMNOQUVHJMLTCDEHLEH00155961";1;1;2005;1;40;"N";0;148;4;3;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPTXHJMLTCDEHLEH00155958";1;1;2005;1;40;"N";0;148;4;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;0;6;900;"5";"6";"6";NA;"6";NA;150;"2";"3";"4";NA;"3";NA;182
"TQRMNOPTVHLMLNCDEHLEH00008046";1;1;2005;1;40;"N";0;129;2;2;1;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;650;"4";"4";"5";NA;"4";NA;325;"5";"6";"7";NA;"6";NA;150
"TQRMNORQRHLMLNCDEHLEH00008049";1;1;2005;1;40;"N";0;129;3;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNORTYHLMLNCDEHLEH00008050";1;1;2005;1;40;"N";0;129;3;3;1;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;6;3;3;780;"5";"5";"5";NA;"5";NA;130;"2";"2";"3";NA;"3";NA;147
"TQRMNOQPPHLMLNCDEHLEH00008047";1;1;2005;1;40;"N";0;129;3;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;2245;"9";"9";"9";NA;"9";NA;449;"7";"7";"8";NA;"8";NA;145
"TQRMNOQUVHLMLNCDEHLEH00008048";1;1;2005;1;40;"N";0;129;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;1600;"8";"8";"9";NA;"8";NA;320;"5";"6";"7";NA;"6";NA;147
"TQRMNOPWUHMNKOCDEHLEH00175723";1;1;2005;1;40;"N";0;148;2;2;3;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1467;"7";"8";"8";NA;"8";NA;366.75;"6";"6";"7";NA;"7";NA;151
"TQRMNOPRVHMNKOCDEHLEH00175722";1;1;2005;1;40;"N";0;148;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;"4";"4";"5";NA;"5";NA;700;"8";"9";"9";NA;"9";NA;146
"TQRMNOQXRHMNKOCDEHLEH00175724";1;1;2005;1;40;"N";0;148;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1030;"6";"7";"7";NA;"7";NA;257.5;"4";"5";"6";NA;"5";NA;169
"TQRMNORXTHMNKOCDEHLEH00175726";1;1;2005;1;40;"N";0;148;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2230;"9";"9";"9";NA;"9";NA;2230;"10";"10";"10";NA;"10";NA;160
"TQRMNORSWHMNKOCDEHLEH00175725";1;1;2005;1;40;"N";0;148;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1390;"7";"8";"8";NA;"8";NA;278;"5";"5";"6";NA;"6";NA;168
"TQRMNOPSYHMMKUCDEHLEH00175700";1;1;2005;1;40;"N";0;144;2;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;510;"3";"3";"4";NA;"3";NA;170;"3";"3";"4";NA;"4";NA;138
"TQRMNOPUPHKMKOCDEHLEH00024273";1;1;2005;1;40;"N";0;189;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;4119;"10";"10";"10";NA;"10";NA;2059.5;"10";"10";"10";NA;"10";NA;256
"TQRMNOPRYHLNLPCDEHLEH00008078";1;1;2005;1;40;"N";0;140;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;3;2;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;167
"TQRMNOPPXHJNLLCDEGLDF00155391";1;1;2005;1;41;"N";0;247;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;2050;"9";"9";"10";NA;"9";NA;512.5;"7";"8";"9";NA;"8";NA;282
"TQRMNOPUUHJNLLCDEGLDF00155392";1;1;2005;1;41;"N";0;247;2;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;500;"3";"3";"4";NA;"3";NA;500;"7";"8";"9";NA;"8";NA;256
"TQRMNOQPQHJNLLCDEGLDF00155393";1;1;2005;1;41;"N";0;247;3;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;900;"5";"6";"7";NA;"6";NA;300;"5";"5";"7";NA;"6";NA;294
"TQRMNOPUPHMLKMCDEGLDF00175102";1;1;2005;1;41;"N";0;219;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1500;"8";"8";"9";NA;"8";NA;500;"7";"8";"9";NA;"8";NA;238
"TQRMNOPYRHMLKMCDEGLDF00175103";1;1;2005;1;41;"N";0;219;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600;"3";"4";"5";NA;"4";NA;600;"8";"8";"9";NA;"9";NA;225
"TQRMNOPYRHMLKMCDEGLDF00175103";2;1;2005;1;41;"N";0;219;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;380;"2";"2";"3";NA;"2";NA;380;"6";"7";"8";NA;"7";NA;282
"TQRMNOQWTHMLKMCDEGLDF00175105";1;1;2005;1;41;"N";0;219;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;2000;"9";"9";"10";NA;"9";NA;666.67;"8";"9";"10";NA;"9";NA;237
"TQRMNOQSQHMLKMCDEGLDF00175104";1;1;2005;1;41;"N";0;219;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;3500;"10";"10";"10";NA;"10";NA;1166.67;"10";"10";"10";NA;"10";NA;288
"TQRMNOPSTHLPLNCDEGLDF00007256";1;1;2005;1;41;"N";0;288;2;2;1;3;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;560;"3";"3";"5";NA;"4";NA;140;"2";"3";"4";NA;"3";NA;273
"TQRMNORPRHLPLNCDEGLDF00007258";1;1;2005;1;41;"N";0;288;1;1;2;3;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;365;"2";"2";"3";NA;"2";NA;91.25;"1";"2";"3";NA;"2";NA;262
"TQRMNORYPHLPLNCDEGLDF00007259";1;1;2005;1;41;"N";0;288;2;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;925;"6";"6";"7";NA;"6";NA;154.17;"3";"3";"5";NA;"3";NA;313
"TQRMNOSXUHLPLNCDEGLDF00007260";1;1;2005;1;41;"N";0;288;3;1;1;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;3;6;395;"2";"2";"3";NA;"2";NA;43.89;"1";"1";"1";NA;"1";NA;311
"TQRMNOPRQHKMKQCDEGLDF00023869";1;1;2005;1;41;"N";0;211;3;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;1;2;2650;"10";"10";"10";NA;"10";NA;883.33;"9";"9";"10";NA;"9";NA;208
"TQRMNOQVUHKMKQCDEGLDF00147339";1;1;2005;1;41;"N";0;211;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500;"3";"3";"4";NA;"3";NA;500;"7";"8";"9";NA;"8";NA;230
"TQRMNOPTRHLOLNCDEGLDF00007242";1;1;2005;1;41;"N";0;202;3;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;3;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPWWHLOLNCDEGLDF00007243";1;1;2005;1;41;"N";0;202;2;1;6;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;475;"3";"3";"4";NA;"3";NA;237.5;"4";"5";"6";NA;"5";NA;216
"TQRMNOQRUHLOLNCDEGLDF00007244";1;1;2005;1;41;"N";0;202;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1265;"7";"7";"8";NA;"7";NA;253;"4";"5";"7";NA;"5";NA;221
"TQRMNOQVPHLOLNCDEGLDF00007245";1;1;2005;1;41;"N";0;202;3;2;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;675;"4";"4";"6";NA;"5";NA;84.38;"1";"2";"2";NA;"2";NA;178
"TQRMNORPSHLOLNCDEGLDF00007246";1;1;2005;1;41;"N";0;202;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;450;"2";"3";"4";NA;"3";NA;150;"2";"3";"4";NA;"3";NA;211
"TQRMNOPVXHMOKUCDEGLDF00175146";1;1;2005;1;41;"N";0;143;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1500;"8";"8";"9";NA;"8";NA;1500;"10";"10";"10";NA;"10";NA;159
"TQRMNOQSWHMOKUCDEGLDF00175147";1;1;2005;1;41;"N";0;143;4;4;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPQRHJLKRCDEGLDF00155368";1;1;2005;1;41;"N";0;227;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPUXHJLKRCDEGLDF00175089";1;1;2005;1;41;"N";0;227;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPYYHJLKRCDEGLDF00155369";1;1;2005;1;41;"N";0;227;4;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;730;"4";"5";"6";NA;"5";NA;182.5;"3";"4";"5";NA;"4";NA;253
"TQRMNOQTRHJLKRCDEGLDF00155370";1;1;2005;1;41;"N";0;227;3;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;380;"2";"2";"3";NA;"2";NA;380;"6";"7";"8";NA;"7";NA;269
"TQRMNOQXVHJLKRCDEGLDF00155371";1;1;2005;1;41;"N";0;227;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOSSYHLMKNCDEGLDF00007206";1;1;2005;1;41;"N";0;203;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;2;3;1600;"8";"8";"9";NA;"8";NA;320;"5";"6";"8";NA;"6";NA;225
"TQRMNORTXHLMKNCDEGLDF00007205";1;1;2005;1;41;"N";0;203;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;450;"2";"3";"4";NA;"3";NA;112.5;"2";"2";"3";NA;"2";NA;242
"TQRMNOTQWHLMKNCDEGLDF00007208";1;1;2005;1;41;"N";0;203;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOSXYHLMKNCDEGLDF00007207";1;1;2005;1;41;"N";0;203;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;560;"3";"3";"5";NA;"4";NA;280;"5";"5";"7";NA;"6";NA;232
"TQRMNOQPPHLMKNCDEGLDF00007204";1;1;2005;1;41;"N";0;203;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;380;"2";"2";"3";NA;"2";NA;126.67;"2";"2";"4";NA;"3";NA;229
"TQRMNOSSQHKPLMCDEGLDF00023913";1;1;2005;1;41;"N";0;214;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;405;"2";"3";"3";NA;"3";NA;202.5;"4";"4";"6";NA;"5";NA;225
"TQRMNOQYRHKPLMCDEGLDF00175099";1;1;2005;1;41;"N";0;214;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;320;"2";"2";"2";NA;"2";NA;320;"5";"6";"8";NA;"6";NA;195
"TQRMNOQRUHKPLMCDEGLDF00023911";1;1;2005;1;41;"N";0;214;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;475;"3";"3";"4";NA;"3";NA;118.75;"2";"2";"3";NA;"3";NA;200
"TQRMNOPUWHKPLMCDEGLDF00023910";1;1;2005;1;41;"N";0;214;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;605;"4";"4";"5";NA;"4";NA;151.25;"3";"3";"5";NA;"3";NA;239
"TQRMNORVSHKPLMCDEGLDF00023912";1;1;2005;1;41;"N";0;214;2;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1575;"8";"8";"9";NA;"8";NA;262.5;"4";"5";"7";NA;"5";NA;199
"TQRMNOQTWHMNKUCDEGLDF00175135";1;1;2005;1;41;"N";0;198;4;3;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;6;2;4;967;"6";"6";"7";NA;"6";NA;161.17;"3";"3";"5";NA;"4";NA;205
"TQRMNOPPWHMNKUCDEGLDF00175133";1;1;2005;1;41;"N";0;198;3;2;6;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;594;"3";"4";"5";NA;"4";NA;118.8;"2";"2";"3";NA;"3";NA;220
"TQRMNOPXPHMNKUCDEGLDF00175134";1;1;2005;1;41;"N";0;198;2;1;7;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;225;"1";"1";"2";NA;"1";NA;56.25;"1";"1";"1";NA;"1";NA;212
