"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNOPXQHKMMLCDEHMHF00025536";1;2004;2;42;"N";0;208;216;"6";"5";1;4;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;630;315
"TQRMNOQURHKMMLCDEHMHF00025537";1;2004;2;42;"N";0;208;0;"12";"12";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNORRPHKMMLCDEHMHF00025538";1;2004;2;42;"N";0;208;226;"4";"4";1;4;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;500;166.67
"TQRMNOPXVHMMLLCDEHMHF00025589";1;2004;2;42;"N";0;199;251;"9";"5";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;700;700
"TQRMNOQSVHMMLLCDEHMHF00025590";1;2004;2;42;"N";0;199;230;"7";"6";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;400
"TQRMNOQYPHMMLLCDEHMHF00025591";1;2004;2;42;"N";0;199;251;"9";"5";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;630;630
"TQRMNOPYYHMNKTCDEHMHF00025614";1;2004;2;42;"N";0;200;241;"4";"4";1;4;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;2;1;500;166.67
"TQRMNOQUWHMNKTCDEHMHF00025615";1;2004;2;42;"N";0;200;253;"5";"8";1;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;2;4;1430;238.33
"TQRMNORQQHMNKTCDEHMHF00025616";1;2004;2;42;"N";0;200;186;"6";"9";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;2030;290
"TQSMNORQQHMNKTCDEHMHF00025617";1;2004;2;42;"N";0;200;192;"9";"5";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;650;650
"TQRMNORWPHMNKTCDEHMHF00025618";1;2004;2;42;"N";0;200;230;"3";"4";1;4;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;550;137.5
"TQRMNOPSSHLNKOCDEHMHF00018667";1;2004;2;42;"N";0;200;270;"2";"3";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;450;112.5
"TQRMNOPYUHLNKOCDEHMHF00018668";1;2004;2;42;"N";0;200;274;"4";"6";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;850;170
"TQRMNOQUXHLNKOCDEHMHF00018669";1;2004;2;42;"N";0;200;194;"3";"4";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;0;4;600;150
"TQRMNORRUHLNKOCDEHMHF00018670";1;2004;2;42;"N";0;200;228;"4";"6";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;5;1;4;900;180
"TQRMNORXWHLNKOCDEHMHF00018671";1;2004;2;42;"N";0;200;223;"5";"6";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;900;225
"TQRMNOPVXHLMKSCDEHNHB00018489";1;2004;2;42;"N";0;292;300;"9";"10";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;3000;750
"TQRMNORSYHLMKSCDEHNHB00018490";1;2004;2;42;"N";0;292;279;"1";"1";1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;210;52.5
"TQRMNOSWPHLMKSCDEHNHB00018491";1;2004;2;42;"N";0;292;303;"10";"10";1;6;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;3340;1113.33
"TQRMNOSXQHLMKSCDEHNHB00018492";1;2004;2;42;"N";0;292;304;"6";"8";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;0;5;1500;300
"TQRMNOPSVHLNMMCDEHNHB00018520";1;2004;2;42;"N";0;241;232;"2";"2";1;2;2;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;310;103.33
"TQRMNOPYPHLNMMCDEHNHB00018521";1;2004;2;42;"N";0;241;242;"2";"8";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;3;8;1300;118.18
"TQRMNOPTTHJNKOCDEHNHB00148212";1;2004;2;42;"N";0;230;225;"4";"1";1;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;210;210
"TQRMNOPWWHJNKOCDEHNHB00148213";1;2004;2;42;"N";0;230;227;"3";"5";1;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;650;162.5
"TQRMNOQPUHJNKOCDEHNHB00148214";1;2004;2;42;"N";0;230;233;"1";"5";1;3;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;8;0;8;620;77.5
"TQRMNOQRWHJNKOCDEHNHB00148215";1;2004;2;42;"N";0;230;232;"9";"10";1;4;2;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;2750;687.5
"TQRMNORQRHJNKOCDEHNHB00148216";1;2004;2;42;"N";0;230;235;"7";"8";1;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1270;423.33
"TQRMNOSTQHLNMMCDEHNHB00018523";1;2004;2;42;"N";0;241;237;"3";"3";1;4;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;400;133.33
"TQRMNOTXUHKKKRCDEHNHB00025315";1;2004;2;42;"N";0;405;419;"1";"1";1;2;1;5;9;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;1;0;1;80;80
"TQRMNOPUQHKOKPCDEHNHB00025373";1;2004;2;42;"N";0;298;299;"1";"1";1;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;180;36
"TQRMNORTRHKOKPCDEHNHB00148279";1;2004;2;42;"N";0;298;306;"2";"3";1;3;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;470;117.5
"TQRMNORTTHKOKPCDEHNHB00025374";1;2004;2;42;"N";0;298;281;"1";"1";1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;2;3;180;36
"TQRMNOSWSHKOKPCDEHNHB00148280";1;2004;2;42;"N";0;298;285;"1";"2";1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;2;3;300;60
"TQRMNOTTRHKOKPCDEHNHB00025375";1;2004;2;42;"N";0;298;281;"1";"1";1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;8;4;4;50;6.25
"TQRMNOTQVHJLKMCDEHNHB00148192";1;2004;2;42;"N";0;325;326;"3";"1";1;3;1;8;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;136;136
"TQRMNOPSPHLQKMCDEHNHB00018540";1;2004;2;42;"N";0;219;220;"5";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1100;220
"TQRMNOPXUHLQKMCDEHNHB00018541";1;2004;2;42;"N";0;219;232;"7";"7";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1050;350
"TQRMNOQSRHLQKMCDEHNHB00018542";1;2004;2;42;"N";0;219;244;"6";"8";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1300;325
"TQRMNOQYQHLQKMCDEHNHB00018543";1;2004;2;42;"N";0;219;237;"3";"4";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;500;125
"TQRMNORSYHLQKMCDEHNHB00018544";1;2004;2;42;"N";0;219;220;"3";"5";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;630;126
"TQRMNORXYHLQKMCDEHNHB00148288";1;2004;2;42;"N";0;219;208;"2";"2";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;350;116.67
"TQRMNOTTUHKKKRCDEHNHB00025313";1;2004;2;42;"N";0;405;435;"4";"6";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;800;200
"TQRMNOTWYHKKKRCDEHNHB00025314";1;2004;2;42;"N";0;405;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOURRHJLKMCDEHNHB00148193";1;2004;2;42;"N";0;325;335;"10";"10";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;3326;1108.67
"TQRMNOPQYHJLKMCDEHNHB00148189";1;2004;2;42;"N";0;325;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOQPYHJLKMCDEHNHB00148190";1;2004;2;42;"N";0;325;362;"2";"3";1;4;3;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;4;0;4;410;102.5
"TQRMNOSSTHJLKMCDEHNHB00148191";1;2004;2;42;"N";0;325;347;"9";"5";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;700
"TQRMNOPPXHJMKUCDEHNHB00148206";1;2004;2;42;"N";0;237;225;"5";"1";1;1;1;8;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNORSRHJMKUCDEHNHB00148207";1;2004;2;42;"N";0;237;250;"2";"2";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;290;96.67
"TQRMNORPPHKNLRCDEHNHB00025362";1;2004;2;42;"N";0;256;249;"8";"3";1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;450;450
"TQRMNORUUHKNLRCDEHNHB00025363";1;2004;2;42;"N";0;256;254;"2";"2";1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;0;3;360;120
"TQRMNOSQYHKNLRCDEHNHB00025364";1;2004;2;42;"N";0;256;268;"8";"9";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;2193;438.6
"TQRMNOQPSHMPKOCDEHNHB00025487";1;2004;2;42;"N";0;273;310;"1";"4";1;1;1;6;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;3;6;550;61.11
"TQRMNORQTHMPKOCDEHNHB00148292";2;2004;2;42;"N";0;273;300;"1";"2";1;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;6;1;5;320;53.33
"TQRMNOQSUHMQKRCDEHNHB00025494";1;2004;2;42;"N";0;258;281;"4";"6";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;910;182
"TQRMNOSPPHMQKRCDEHNHB00025496";1;2004;2;42;"N";0;258;268;"8";"6";1;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;900;450
"TQRMNOSXTHMQKRCDEHNHB00025497";1;2004;2;42;"N";0;258;281;"9";"10";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;3000;750
"TQRMNOQYSHLOKQCDEHNHB00018529";1;2004;2;42;"N";0;294;283;"2";"3";1;3;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;400;100
"TQRMNORUSHLOKQCDEHNHB00018530";1;2004;2;42;"N";0;294;292;"6";"9";1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1700;283.33
"TQRMNOQPYHMNLLCDEHNHB00025452";1;2004;2;42;"N";0;256;269;"3";"4";1;3;1;5;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;2;2;600;150
"TQRMNOQWRHMNLLCDEHNHB00025453";1;2004;2;42;"N";0;256;273;"7";"8";1;5;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;1376;344
"TQRMNORTVHMNLLCDEHNHB00025454";1;2004;2;42;"N";0;256;251;"9";"5";1;1;1;5;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;680;680
"TQRMNOSXWHMNLLCDEHNHB00025455";1;2004;2;42;"N";0;256;269;"10";"10";1;4;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;0;1;2240;2240
"TQRMNORRPHMQKRCDEHNHB00025495";1;2004;2;42;"N";0;258;257;"2";"4";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;0;5;600;120
"TQRMNOTVVHMQKRCDEHNHB00025498";1;2004;2;42;"N";0;258;276;"5";"7";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;950;237.5
"TQRMNOQXPHMPKOCDEHNHB00025488";1;2004;2;42;"N";0;273;293;"4";"8";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;7;0;7;1250;178.57
"TQRMNOSRWHJMKUCDEHNHB00148208";1;2004;2;42;"N";0;237;247;"5";"6";1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;760;253.33
"TQRMNOPRRHKNLRCDEHNHB00025359";1;2004;2;42;"N";0;256;255;"1";"3";1;3;3;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;402;67
"TQRMNOPWVHKNLRCDEHNHB00025360";1;2004;2;42;"N";0;256;260;"7";"9";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;1;5;2185;364.17
"TQRMNOQTQHKNLRCDEHNHB00025361";1;2004;2;42;"N";0;256;251;"5";"3";1;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;450;225
"TQRMNOPXPHJMKQCDEHNHB00148202";1;2004;2;42;"N";0;276;287;"9";"7";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1165;582.5
"TQRMNOQPUHKMLPCDEHNHB00025342";1;2004;2;42;"N";0;315;322;"5";"6";1;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;770;256.67
"TQRMNORXPHKMLPCDEHNHB00148273";1;2004;2;42;"N";0;315;347;"8";"10";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2400;480
"TQRMNOTPUHKMLPCDEHNHB00025344";1;2004;2;42;"N";0;315;325;"4";"5";1;1;1;6;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;670;167.5
"TQRMNOPPUHLNLSCDEHNHB00018515";1;2004;2;42;"N";0;287;295;"2";"2";1;3;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;350;87.5
"TQRMNORPUHLNLSCDEHNHB00018518";1;2004;2;42;"N";0;287;305;"3";"5";1;4;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;630;157.5
"TQRMNOSTVHLNLSCDEHNHB00018519";1;2004;2;42;"N";0;287;300;"6";"8";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1500;300
"TQRMNOPSRHMOLLCDEHNHB00025481";1;2004;2;42;"N";0;297;311;"2";"4";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;600;120
"TQRMNOQVRHMOLLCDEHNHB00025484";1;2004;2;42;"N";0;297;282;"6";"6";1;5;3;5;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;900;300
"TQRMNOSPPHMOLLCDEHNHB00025485";1;2004;2;42;"N";0;297;319;"1";"2";1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;5;3;2;325;65
"TQRMNOPSQHJNLQCDEHNHB00148226";1;2004;2;42;"N";0;232;229;"4";"6";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;800;200
"TQRMNOPRUHKQKTCDEHNHB00025396";1;2004;2;42;"N";0;259;271;"4";"8";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;1300;216.67
"TQRMNOQTWHKQKTCDEHNHB00025398";1;2004;2;42;"N";0;259;286;"2";"4";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;6;0;6;500;83.33
"TQRMNOQYQHKQKTCDEHNHB00025399";1;2004;2;42;"N";0;259;269;"5";"7";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1000;250
"TQRMNORSSHKQKTCDEHNHB00025400";1;2004;2;42;"N";0;259;278;"8";"10";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;0;5;2750;550
"TQRMNOQRUHJMKQCDEHNHB00148203";1;2004;2;42;"N";0;276;269;"1";"1";1;1;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;150;75
"TQRMNORQYHJMKQCDEHNHB00148204";1;2004;2;42;"N";0;276;287;"8";"6";1;5;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;916;458
"TQRMNORWPHJMKQCDEHNHB00148205";1;2004;2;42;"N";0;276;282;"9";"6";1;4;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800;800
"TQRMNOSPRHKKKRCDEHNHB00025312";1;2004;2;42;"N";0;405;436;"9";"8";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300;650
"TQRMNOPURHMQKRCDEHNHB00025493";1;2004;2;42;"N";0;258;263;"5";"5";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;670;223.33
"TQRMNOPVWHMOLLCDEHNHB00025482";1;2004;2;42;"N";0;297;289;"6";"10";1;7;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;3;6;3000;333.33
"TQRMNOQQSHMOLLCDEHNHB00025483";1;2004;2;42;"N";0;297;293;"2";"1";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100;100
"TQRMNOPPYHMLKTCDEHNHB00025421";1;2004;2;42;"N";0;267;288;"10";"9";1;5;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;0;2;2000;1000
"TQRMNOPTTHMLKTCDEHNHB00025422";1;2004;2;42;"N";0;267;291;"5";"7";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1000;250
"TQSMNOPXVHMLKTCDEHNHB00025423";1;2004;2;42;"N";0;267;285;"6";"7";1;4;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;1150;287.5
"TQRMNOQQXHMLKTCDEHNHB00025424";1;2004;2;42;"N";0;267;289;"4";"4";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;550;183.33
"TQRMNOQUYHMLKTCDEHNHB00025425";1;2004;2;42;"N";0;267;306;"6";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;0;5;1650;330
"TQRMNORPPHMLKTCDEHNHB00025426";1;2004;2;42;"N";0;267;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOQVRHJNLQCDEHNHB00148227";1;2004;2;42;"N";0;232;231;"6";"8";1;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1330;332.5
"TQRMNORUVHJNLQCDEHNHB00148228";1;2004;2;42;"N";0;232;226;"8";"6";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;900;450
"TQRMNORVPHJNLQCDEHNHB00148229";1;2004;2;42;"N";0;232;236;"4";"6";1;2;2;7;4;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;0;5;850;170
"TQRMNORVYHJNLQCDEHNHB00148230";1;2004;2;42;"N";0;232;239;"5";"7";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;2;2;1000;250
"TQRMNOQPSHLNLSCDEHNHB00018516";1;2004;2;42;"N";0;287;285;"2";"7";1;4;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;10;4;6;1154;115.4
"TQRMNOPTQHKMLPCDEHNHB00025340";1;2004;2;42;"N";0;315;329;"00";"00";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;0
"TQRMNORWRHJOKSCDEHNHB00148247";1;2004;2;42;"N";0;292;276;"3";"3";1;4;2;8;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;480;160
"TQRMNOSRPHJOKSCDEHNHB00148248";1;2004;2;42;"N";0;292;289;"1";"2";1;2;1;6;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;300;60
"TQRMNOPQTHMNMNCDEHNHB00025467";1;2004;2;42;"N";0;270;278;"6";"6";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;830;276.67
"TQRMNOQQRHMNMNCDEHNHB00025468";1;2004;2;42;"N";0;270;267;"5";"3";1;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;475;237.5
"TQRMNOPVSHKLKNCDEHNHB00025317";1;2004;2;42;"N";0;307;300;"2";"5";1;3;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;6;0;6;650;108.33
"TQRMNOQRUHKLKNCDEHNHB00025318";1;2004;2;42;"N";0;307;324;"9";"5";1;4;3;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;670;670
"TQRMNOQXRHKLKNCDEHNHB00025319";1;2004;2;42;"N";0;307;330;"9";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2000;666.67
"TQRMNOPPQHMMLNCDEHNHB00025436";1;2004;2;42;"N";0;248;233;"5";"7";1;2;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;950;237.5
"TQRMNOSPVHKLKNCDEHNHB00025321";1;2004;2;42;"N";0;307;327;"10";"10";1;5;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3220;1610
"TQRMNOPUWHMMLNCDEHNHB00025437";1;2004;2;42;"N";0;248;260;"7";"7";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1040;346.67
"TQRMNOQQWHMMLNCDEHNHB00025438";1;2004;2;42;"N";0;248;250;"2";"3";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;430;86
"TQRMNOQWYHMMLNCDEHNHB00025439";1;2004;2;42;"N";0;248;262;"1";"3";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;400;80
"TQRMNORSVHMMLNCDEHNHB00025440";1;2004;2;42;"N";0;248;251;"7";"5";1;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700;350
