"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"IDIMPH"
"363347";1;1;2012;4;44;"N";91;82;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3600;"03";"04";"02";"";"04";"03";3600;"08";"09";"07";"";"09";"08";1;0;97;0;0;0;"00000"
"363711";1;1;2012;4;44;"N";91;99;1;"";1;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;6200;"06";"07";"05";"";"07";"05";2066.66666666667;"06";"06";"04";"";"07";"05";2;0;98;0;0;0;"00000"
"361868";1;1;2012;4;44;"N";91;99;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3000;"03";"03";"02";"";"03";"02";1500;"04";"04";"03";"";"05";"03";2;0;1;0;0;0;"00000"
"361886";1;1;2012;4;44;"N";91;109;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9000;"08";"09";"06";"";"09";"07";3000;"08";"08";"06";"";"08";"07";2;0;98;0;0;0;"00000"
"362360";1;1;2012;4;44;"N";91;97;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7800;"07";"08";"06";"";"08";"07";3900;"09";"09";"07";"";"09";"08";1;0;2;0;0;0;"00000"
"366348";1;1;2012;4;44;"N";91;100;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;6500;"06";"07";"05";"";"07";"05";2166.66666666667;"06";"06";"04";"";"07";"05";1;0;2;3;0;0;"10010"
"363971";1;1;2012;4;44;"N";91;90;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3708;"03";"04";"02";"";"04";"03";3708;"08";"09";"07";"";"09";"08";1;0;98;0;0;0;"00000"
"367410";1;1;2012;4;44;"N";91;79;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;5380;"05";"06";"04";"";"06";"05";1076;"03";"03";"02";"";"03";"02";3;2;1;4;0;0;"00000"
"366704";1;1;2012;4;44;"N";91;79;1;"";1;1;"";1;1;2;1;"";1;2;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1650;"01";"01";"01";"";"01";"01";825;"02";"02";"01";"";"02";"02";2;0;98;0;0;0;"10000"
"365589";1;1;2012;4;44;"N";91;79;1;"";1;1;"";1;1;2;1;"";1;2;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;8000;"08";"08";"06";"";"08";"07";2000;"06";"06";"04";"";"06";"04";1;0;2;0;0;0;"10000"
"363651";1;1;2012;4;44;"N";91;101;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7000;"07";"07";"05";"";"07";"06";3500;"08";"09";"07";"";"09";"07";2;0;1;0;0;0;"00000"
"366474";1;1;2012;4;44;"N";91;79;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3200;"03";"03";"02";"";"03";"02";3200;"08";"08";"06";"";"08";"07";1;0;98;0;0;0;"00000"
"364523";1;1;2012;4;44;"N";91;101;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2000;"02";"02";"01";"";"02";"01";1000;"02";"03";"02";"";"03";"02";2;0;98;0;0;0;"00000"
"363839";1;1;2012;4;44;"N";91;101;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9000;"08";"09";"06";"";"09";"07";4500;"09";"09";"08";"";"09";"09";96;0;2;0;0;0;"00000"
"367266";1;1;2012;4;44;"N";91;100;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;7120;"07";"07";"05";"";"07";"06";1017.14285714286;"02";"03";"02";"";"03";"02";5;0;1;0;0;0;"00000"
"366767";1;1;2012;4;44;"N";91;73;1;"";1;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;1;2;1000;"01";"01";"01";"";"01";"01";333.333333333333;"01";"01";"01";"";"01";"01";1;0;97;0;0;0;"00000"
"363222";1;1;2012;4;44;"N";91;91;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;7;0;7;8710;"08";"08";"06";"";"08";"07";1244.28571428571;"03";"03";"02";"";"04";"02";1;0;2;3;0;0;"00000"
"363083";1;1;2012;4;44;"N";91;73;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;3;0;3;8500;"08";"08";"06";"";"08";"07";2833.33333333333;"07";"08";"06";"";"08";"06";1;0;2;0;0;0;"00000"
"361945";1;1;2012;4;44;"N";91;81;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;7000;"07";"07";"05";"";"07";"06";2333.33333333333;"06";"07";"05";"";"07";"06";2;0;3;0;0;0;"00000"
"365743";1;1;2012;4;44;"N";91;80;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;9;2;7;6970;"07";"07";"05";"";"07";"06";774.444444444444;"02";"02";"01";"";"02";"01";2;0;5;0;0;0;"00000"
"366749";1;1;2012;4;44;"N";91;74;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;"04";"05";"03";"";"05";"04";2250;"06";"07";"05";"";"07";"05";1;0;98;0;0;0;"10000"
"365761";1;1;2012;4;44;"N";91;82;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;4270;"04";"05";"03";"";"05";"04";1423.33333333333;"04";"04";"03";"";"04";"03";2;0;98;0;0;0;"00000"
"363150";1;1;2012;4;44;"N";91;75;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;4100;"04";"04";"03";"";"05";"03";1025;"02";"03";"02";"";"03";"02";1;0;3;4;0;0;"00000"
"362469";1;1;2012;4;44;"N";91;62;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;3540;"03";"04";"02";"";"04";"03";885;"02";"02";"01";"";"03";"02";2;0;98;0;0;0;"00000"
"362257";1;1;2012;4;44;"N";91;91;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;7800;"07";"08";"06";"";"08";"07";2600;"07";"07";"05";"";"08";"06";1;0;2;3;0;0;"00000"
"366414";1;1;2012;4;44;"N";91;58;1;"";1;1;"";1;1;2;1;"";1;2;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;7;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5500;"05";"06";"04";"";"06";"05";1375;"03";"04";"02";"";"04";"03";2;0;98;0;0;0;"00000"
"367562";1;1;2012;4;44;"N";91;65;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;8000;"08";"08";"06";"";"08";"07";2000;"06";"06";"04";"";"06";"04";2;0;98;0;0;0;"00000"
"363183";1;1;2012;4;44;"N";91;31;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;7;"";1;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;2620;"02";"02";"02";"";"03";"02";655;"01";"01";"01";"";"02";"01";2;0;1;0;0;0;"00000"
"364691";1;1;2012;4;44;"N";91;31;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;1;1;2;0;8;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;9;5;4;2340;"02";"02";"01";"";"02";"01";260;"01";"01";"01";"";"01";"01";1;0;2;0;0;0;"00000"
"362731";1;1;2012;4;44;"N";91;90;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;5;0;5;10000;"09";"09";"07";"";"09";"08";2000;"06";"06";"04";"";"06";"04";1;0;3;4;5;0;"10000"
"365006";1;1;2012;4;44;"N";91;87;1;"";1;2;"";4;2;1;1;"";1;2;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;6000;"06";"07";"04";"";"07";"05";1500;"04";"04";"03";"";"05";"03";2;1;3;4;0;0;"00000"
"362238";1;1;2012;4;44;"N";91;87;1;"";1;2;"";4;1;2;1;"";1;1;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;2200;"02";"02";"01";"";"02";"01";733.333333333333;"02";"02";"01";"";"02";"01";1;0;98;0;0;0;"00000"
"365441";1;1;2012;4;44;"N";91;67;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2150;"02";"02";"01";"";"02";"01";2150;"06";"06";"04";"";"07";"05";1;0;97;0;0;0;"00000"
"365084";1;1;2012;4;44;"N";91;70;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;4;3;2580;"02";"02";"02";"";"02";"02";368.571428571429;"01";"01";"01";"";"01";"01";3;0;1;0;0;0;"00000"
"359991";1;1;2012;4;44;"N";91;85;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;"02";"02";"02";"";"02";"02";2500;"07";"07";"05";"";"07";"06";1;0;98;0;0;0;"00000"
"357676";1;1;2012;4;44;"N";91;76;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;3;2;1;3300;"03";"03";"02";"";"03";"02";1100;"03";"03";"02";"";"03";"02";1;0;97;0;0;0;"00000"
"356674";1;1;2012;4;44;"N";91;85;1;"";3;1;"";5;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7000;"07";"07";"05";"";"07";"06";7000;"10";"10";"09";"";"10";"10";1;0;98;0;0;0;"00000"
"357579";1;1;2012;4;44;"N";91;61;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;"02";"02";"02";"";"02";"02";2500;"07";"07";"05";"";"07";"06";96;0;98;0;0;0;"00010"
"359610";1;1;2012;4;44;"N";91;61;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;5;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1500;"01";"01";"01";"";"01";"01";750;"02";"02";"01";"";"02";"01";1;0;98;0;0;0;"00000"
"356820";1;1;2012;4;44;"N";91;93;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7000;"07";"07";"05";"";"07";"06";3500;"08";"09";"07";"";"09";"07";2;0;1;0;0;0;"00000"
"358665";1;1;2012;4;44;"N";91;110;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;14000;"10";"10";"09";"";"10";"09";7000;"10";"10";"09";"";"10";"10";96;0;1;2;0;0;"00000"
"361358";1;1;2012;4;44;"N";91;70;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3000;"03";"03";"02";"";"03";"02";3000;"08";"08";"06";"";"08";"07";1;0;98;0;0;0;"00000"
"357844";1;1;2012;4;44;"N";91;70;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;"02";"02";"02";"";"02";"02";2500;"07";"07";"05";"";"07";"06";96;0;1;0;0;0;"00010"
"361115";1;1;2012;4;44;"N";91;90;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4500;"04";"05";"03";"";"05";"04";4500;"09";"09";"08";"";"09";"09";1;0;98;0;0;0;"10000"
"361566";1;1;2012;4;44;"N";91;123;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;10000;"09";"09";"07";"";"09";"08";10000;"10";"10";"10";"";"10";"10";1;0;98;0;0;0;"00000"
"356139";1;1;2012;4;44;"N";91;97;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;6000;"06";"07";"04";"";"07";"05";3000;"08";"08";"06";"";"08";"07";1;0;98;0;0;0;"00000"
"357420";1;1;2012;4;44;"N";91;87;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;"05";"06";"04";"";"06";"04";5000;"09";"10";"08";"";"10";"09";2;0;98;0;0;0;"00000"
"357263";1;1;2012;4;44;"N";91;95;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;13400;"10";"10";"08";"";"10";"09";3350;"08";"08";"07";"";"09";"07";1;0;3;0;0;0;"10010"
"360097";1;1;2012;4;44;"N";91;103;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;11500;"09";"09";"08";"";"09";"09";5750;"10";"10";"09";"";"10";"09";1;0;2;0;0;0;"10010"
"361151";1;1;2012;4;44;"N";91;105;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;13000;"10";"10";"08";"";"10";"09";4333.33333333333;"09";"09";"08";"";"09";"09";2;0;1;3;0;0;"00000"
"356366";1;1;2012;4;44;"N";91;119;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;22900;"10";"10";"10";"";"10";"10";3816.66666666667;"08";"09";"07";"";"09";"08";2;0;4;5;6;0;"10000"
"360392";1;1;2012;4;44;"N";91;74;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2700;"02";"02";"02";"";"03";"02";2700;"07";"07";"06";"";"08";"06";1;0;98;0;0;0;"00000"
"356110";1;1;2012;4;44;"N";91;77;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8000;"08";"08";"06";"";"08";"07";4000;"09";"09";"07";"";"09";"08";1;2;98;0;0;0;"10010"
"358320";1;1;2012;4;44;"N";91;90;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;6800;"07";"07";"05";"";"07";"06";2266.66666666667;"06";"07";"05";"";"07";"05";1;2;98;0;0;0;"00010"
"358706";1;1;2012;4;44;"N";91;78;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;6500;"06";"07";"05";"";"07";"05";1625;"04";"05";"03";"";"05";"03";2;0;98;0;0;0;"00000"
"360234";1;1;2012;4;44;"N";91;123;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;17000;"10";"10";"09";"";"10";"10";4250;"09";"09";"08";"";"09";"09";2;0;1;3;4;0;"10000"
"358229";1;1;2012;4;44;"N";91;103;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;7000;"07";"07";"05";"";"07";"06";3500;"08";"09";"07";"";"09";"08";1;0;96;0;0;0;"00000"
"355720";1;1;2012;4;44;"N";91;128;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;"04";"05";"03";"";"05";"04";2250;"06";"07";"05";"";"07";"05";1;0;98;0;0;0;"00000"
"361222";1;1;2012;4;44;"N";91;110;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;5;1;4;11000;"09";"09";"07";"";"09";"08";2200;"06";"07";"04";"";"07";"05";2;0;98;0;0;0;"00000"
"361481";1;1;2012;4;44;"N";91;126;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7500;"07";"08";"05";"";"08";"06";2500;"07";"07";"05";"";"07";"06";1;0;98;0;0;0;"10000"
"356876";1;1;2012;4;44;"N";91;108;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;1;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4000;"04";"04";"03";"";"05";"03";2000;"06";"06";"04";"";"06";"04";2;0;98;0;0;0;"00000"
"361436";1;1;2012;4;44;"N";91;82;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;3700;"03";"04";"02";"";"04";"03";616.666666666667;"01";"01";"01";"";"02";"01";2;0;98;0;0;0;"00000"
"359723";1;1;2012;4;44;"N";91;93;1;"";6;1;"";1;1;1;1;"";1;1;1;1;2;2;2;6;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;7900;"07";"08";"06";"";"08";"07";1580;"04";"05";"03";"";"05";"03";96;0;98;0;0;0;"00000"
"358781";1;1;2012;4;44;"N";91;89;1;"";3;4;"LAJA";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;12000;"09";"10";"08";"";"10";"09";4000;"09";"09";"07";"";"09";"08";2;0;3;0;0;0;"00000"
"359820";1;1;2012;4;44;"N";91;74;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;4040;"04";"04";"03";"";"05";"03";1010;"02";"03";"02";"";"03";"02";2;0;98;0;0;0;"00000"
"361099";1;1;2012;4;44;"N";91;74;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;4270;"04";"05";"03";"";"05";"04";1067.5;"03";"03";"02";"";"03";"02";2;0;4;0;0;0;"00000"
"358490";1;1;2012;4;44;"N";91;54;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4070;"04";"04";"03";"";"05";"03";1356.66666666667;"03";"04";"02";"";"04";"03";2;0;98;0;0;0;"00000"
"361382";1;1;2012;4;44;"N";91;63;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4000;"04";"04";"03";"";"05";"03";4000;"09";"09";"07";"";"09";"08";1;0;97;0;0;0;"00000"
